date,xpub_address,balance_btc,num_transactions,networth_usd,first_seen,persona_name,emissions_24h_mt,emissions_365d_mt,transaction_count,supply_satoshi,share_balance,emissions_balance_t,share_tx,emissions_tx_t,share_hybrid,emissions_hybrid_t
2016-02-26 23:58:00,34933,3.350732622599633,0,1451.269313500353,2015-01-01,The Hodler,0.05400412901743,20.239609434250962,1516284,1523776480231182,2.198965967824409e-07,0.011875324183132722,0.0,0.0,4.411125731455765e-09,0.00023821900311364242
2016-03-04 23:58:00,60316,14.6397088995701,14,5798.495900941725,2016-01-01,Day Trader,0.0521550923583606,19.18125368193678,1542909,1526168980231182,9.592456070855599e-07,0.05002954323189905,9.073769094612838e-06,0.47324326516797055,8.910901015762095e-06,0.4647488654732813
2016-03-04 23:58:00,34933,3.465543221330308,1,1372.6323591045084,2015-01-01,The Hodler,0.0521550923583606,19.18125368193678,1542909,1526168980231182,2.2707467300281206e-07,0.011843100542706195,6.481263639009171e-07,0.03380309036914076,6.39673585717862e-07,0.03336223494231879
2016-03-11 23:58:00,34933,3.465543221330308,0,1422.8827358137978,2015-01-01,The Hodler,0.0542587581275574,19.399610021975757,1638488,1528716480231182,2.2669626880755724e-07,0.012300258017648984,0.0,0.0,4.547527152279598e-09,0.00024674317583403863
2016-03-11 23:58:00,60316,17.969650248195492,14,7377.978998904105,2016-01-01,Day Trader,0.0542587581275574,19.399610021975757,1638488,1528716480231182,1.1754730507960514e-06,0.06377970794860495,8.54446294388485e-06,0.46361194820212515,8.396555562000049e-06,0.45558667734315744
2016-03-18 23:58:00,60316,18.039880324417886,10,7399.958909076216,2016-01-01,Day Trader,0.0559424426585019,20.20612787783728,1270299,1531333980231182,1.1780500241818213e-06,0.06590299592663833,7.872162380667858e-06,0.44038799257892747,7.737799765172942e-06,0.4328714196661568
2016-03-18 23:58:00,34933,3.465543221330308,0,1421.5658293896925,2015-01-01,The Hodler,0.0559424426585019,20.20612787783728,1270299,1531333980231182,2.2630877823315348e-07,0.012660265849423811,0.0,0.0,4.539754091357059e-09,0.0002539649329394417
2016-03-25 23:58:00,34933,3.465543221330308,0,1445.0275569980986,2015-01-01,The Hodler,0.0555063181429553,20.44388241143648,1375721,1533893980231182,2.259310790702755e-07,0.012540602353255902,0.0,0.0,4.5321774461497265e-09,0.00025156448320631336
2016-03-25 23:58:00,60316,24.898307264321044,11,10381.847180003946,2016-01-01,Day Trader,0.0555063181429553,20.44388241143648,1375721,1533893980231182,1.623209138650409e-06,0.09009836286248205,7.99580728941406e-06,0.44381782321597785,7.867893012436846e-06,0.43671777266305456
2016-04-01 23:58:00,34933,3.465543221330308,0,1455.3548757976628,2015-01-01,The Hodler,0.0555852731296259,20.101823685317434,1272740,1536451480231182,2.2555500553840239e-07,0.012537536588606379,0.0,0.0,4.5246334111003525e-09,0.000251502983967444
2016-04-01 23:58:00,60316,28.646110983851308,8,12029.934307668356,2016-01-01,Day Trader,0.0555852731296259,20.101823685317434,1272740,1536451480231182,1.8644331664505977e-06,0.10363502678908974,6.2856514291999935e-06,0.349389651489705,6.196898934334949e-06,0.3444563198216958
2016-04-08 23:58:00,60316,36.72119201828457,9,15403.071203989644,2016-01-01,Day Trader,0.0580457272723324,20.944755193000958,1374847,1539031479983957,2.385993561266684e-06,0.13849673153082706,6.546182957085406e-06,0.3799779506017699,6.4626640959757115e-06,0.3751300375677008
2016-04-08 23:58:00,34933,3.465543221330308,0,1453.656759619211,2015-01-01,The Hodler,0.0580457272723324,20.944755193000958,1374847,1539031479983957,2.2517688990782913e-07,0.013070556339621868,0.0,0.0,4.5170484115510525e-09,0.00026219536017281465
2016-04-15 23:58:00,34933,3.6016546965475587,1,1560.9211289367463,2015-01-01,The Hodler,0.0585677657475307,21.114400365321348,1460444,1541771479983957,2.3360496307695586e-07,0.013681720754951708,6.847232759352635e-07,0.04010271242685834,6.756669953465666e-07,0.03957230630679562
2016-04-15 23:58:00,60316,42.22194601984335,12,18298.56918553991,2016-01-01,Day Trader,0.0585677657475307,21.114400365321348,1460444,1541771479983957,2.7385346381088003e-06,0.16038985517625498,8.216679311223162e-06,0.48123254912230007,8.106705562287376e-06,0.47479163235625116
2016-04-22 23:58:00,34933,3.6016546965475587,0,1641.2380286697569,2015-01-01,The Hodler,0.0613740702597416,22.023979302012457,1508290,1544431479807881,2.3320262139409285e-07,0.014312594070196975,0.0,0.0,4.678044585165503e-09,0.00028711063704815135
2016-04-22 23:58:00,60316,42.77849471530384,6,19493.73225681681,2016-01-01,Day Trader,0.0613740702597416,22.023979302012457,1508290,1544431479807881,2.769853844252466e-06,0.1699972044463662,3.978014837995346e-06,0.24414696216142098,3.953739348312484e-06,0.24265707655203536
2016-04-29 23:58:00,60316,48.345645052515515,7,21949.889766743097,2016-01-01,Day Trader,0.061861641124643,22.56281795625389,1455828,1546978979807881,3.1251649623913795e-06,0.19332783335876394,4.808260316465956e-06,0.29744687413107934,4.774449341060055e-06,0.2953552717044454
2016-04-29 23:58:00,34933,3.6016546965475587,0,1635.2232653265226,2015-01-01,The Hodler,0.061861641124643,22.56281795625389,1455828,1546978979807881,2.3281859311332382e-07,0.014402540254320717,0.0,0.0,4.6703409778532765e-09,0.00028891495750167363
2016-05-06 23:58:00,60316,47.79120484707856,7,22075.235430914057,2016-01-01,Day Trader,0.0591420494583314,22.064866630197933,1624726,1549481479725445,3.0843353387835753e-06,0.18241391315241756,4.308418773380865e-06,0.2548087161824947,4.2838205754951096e-06,0.25335392834654946
2016-05-06 23:58:00,34933,3.6016546965475587,0,1663.6403208822828,2015-01-01,The Hodler,0.0591420494583314,22.064866630197933,1624726,1549481479725445,2.3244257796393547e-07,0.013747130442165124,0.0,0.0,4.662798113956546e-09,0.0002757674366698324
2016-05-13 23:58:00,34933,3.6016546965475587,0,1652.7993402456746,2015-01-01,The Hodler,0.0642835658498629,22.437629497375205,1546977,1552256479530316,2.320270357407271e-07,0.014915525230987523,0.0,0.0,4.654462336958986e-09,0.00029920543613360973
2016-05-13 23:58:00,60316,55.9395255705192,11,25670.64828431126,2016-01-01,Day Trader,0.0642835658498629,22.437629497375205,1546977,1552256479530316,3.603755327047851e-06,0.23166224287307474,7.110642239671307e-06,0.45709743864872715,7.040222981781684e-06,0.45257063764708105
2016-05-20 23:58:00,34933,3.6016546965475587,0,1607.3464579752444,2015-01-01,The Hodler,0.0664789341352132,24.151799665051346,1578588,1554846479530316,2.3164053454560588e-07,0.015399215839102913,0.0,0.0,4.6467091229848545e-09,0.0003089082697324045
2016-05-20 23:58:00,60316,51.2384921757241,10,22866.71428818215,2016-01-01,Day Trader,0.0664789341352132,24.151799665051346,1578588,1554846479530316,3.2954052281227204e-06,0.21907502710920757,6.334775128152501e-06,0.42112909850583685,6.273742020206622e-06,0.41707168254263544
2016-05-27 23:58:00,60316,60.40047194653319,8,31604.54694602349,2016-01-01,Day Trader,0.0648473774132179,23.827586861449344,1517868,1557418979530316,3.878241676799693e-06,0.2514938017151007,5.27055053535617e-06,0.34178137974167927,5.242568114148174e-06,0.3399667931126687
2016-05-27 23:58:00,34933,3.6016546965475587,0,1884.56581996851,2015-01-01,The Hodler,0.0648473774132179,23.827586861449344,1517868,1557418979530316,2.3125791735463118e-07,0.014996469446490523,0.0,0.0,4.639033822133902e-09,0.0003008291770965999
2016-06-03 23:58:00,60316,57.4869155031036,14,33130.28427359363,2016-01-01,Day Trader,0.0694366901548315,24.710229787636763,1524295,1559966479530316,3.685137870424761e-06,0.2558837764865197,9.184573852174284e-06,0.637746408777593,9.074163320641867e-06,0.6300798669097463
2016-06-03 23:58:00,34933,3.6016546965475587,0,2075.6696181673233,2015-01-01,The Hodler,0.0694366901548315,24.710229787636763,1524295,1559966479530316,2.3088026209588594e-07,0.01603156122201832,0.0,0.0,4.631458057643472e-09,0.0003215931181136875
2016-06-10 23:58:00,34933,3.6016546965475587,0,2195.208537545737,2015-01-01,The Hodler,0.0613714627478614,23.978301345960485,1513236,1562423979530316,2.3051711595147565e-07,0.014147172594360434,0.0,0.0,4.624173345986602e-09,0.00028379228224287035
2016-06-10 23:58:00,60316,55.957686126418274,12,34106.20969405194,2016-01-01,Day Trader,0.0613714627478614,23.978301345960485,1513236,1562423979530316,3.5814661615242138e-06,0.21979981711470944,7.930025455381711e-06,0.48667726182455134,7.842714055692376e-06,0.4813188335110536
2016-06-17 23:58:00,60316,58.53912490221732,12,44430.610409533925,2016-01-01,Day Trader,0.0522165838623956,20.176712401944513,1570710,1565086479530316,3.740312479076873e-06,0.19530634023528234,7.639857134671581e-06,0.3989272407693,7.561555870309004e-06,0.3948386162321799
2016-06-17 23:58:00,34933,3.6016546965475587,0,2733.6198981326315,2015-01-01,The Hodler,0.0522165838623956,20.176712401944513,1570710,1565086479530316,2.3012496393352134e-07,0.01201633947806548,0.0,0.0,4.6163067765064385e-09,0.00024104776992999358
2016-06-24 23:58:00,60316,58.751967088114114,14,39581.78774693336,2016-01-01,Day Trader,0.051033339376352,18.75220499310853,1732622,1567781479530316,3.7474589319498355e-06,0.19124534347313757,8.080239082731259e-06,0.4123615833510875,7.993242710515756e-06,0.4079218679633023
2016-06-24 23:58:00,34933,3.6016546965475587,0,2426.470785611056,2015-01-01,The Hodler,0.051033339376352,18.75220499310853,1732622,1567781479530316,2.2972938152238926e-07,0.01172385749195154,0.0,0.0,4.608371393339129e-09,0.0002351805812885479
2016-07-01 23:58:00,34933,3.6016546965475587,0,2538.986478331202,2015-01-01,The Hodler,0.0527771604585721,19.024156579388755,1600331,1570328979530316,2.2935669808658887e-07,0.012104795257164177,0.0,0.0,4.600895363616973e-09,0.0002428221928587134
2016-07-01 23:58:00,60316,52.96789378858057,10,37339.716726259874,2016-01-01,Day Trader,0.0527771604585721,19.024156579388755,1600331,1570328979530316,3.3730444052827207e-06,0.17801970581149507,6.248707298677586e-06,0.3297890277609576,6.1909590139630985e-06,0.3267412372723738
2016-07-08 23:58:00,34933,3.6016546965475587,0,2368.48414499664,2015-01-01,The Hodler,0.0531762377775222,19.22859436274863,1467511,1572951479530316,2.2897430362079662e-07,0.012175992014282044,0.0,0.0,4.59322453063318e-09,0.0002442503998064978
2016-07-08 23:58:00,60316,39.645993949076114,20,26071.602080851942,2016-01-01,Day Trader,0.0531762377775222,19.22859436274863,1467511,1572951479530316,2.520484227581796e-06,0.13402986860038396,1.3628517946373144e-05,0.7247133108715669,1.3405554504794726e-05,0.7128569538864983
2016-07-15 23:58:00,34933,3.6016546965475587,0,2399.8545574035693,2015-01-01,The Hodler,0.0539878225948124,19.716503958113258,1417812,1575253979530316,2.2863961896617092e-07,0.012343755186891141,0.0,0.0,4.5865107564613885e-09,0.0002476157290490363
2016-07-15 23:58:00,60316,33.981133469856935,11,22642.308853635073,2016-01-01,Day Trader,0.0539878225948124,19.716503958113258,1417812,1575253979530316,2.157184423047062e-06,0.11646168993575753,7.758433417124414e-06,0.41886092693737703,7.645994777969052e-06,0.41279060963385517
2016-07-22 23:58:00,60316,39.02747206410673,11,25660.562882150178,2016-01-01,Day Trader,0.0529870078993192,19.49086978131918,1440607,1576500229530316,2.4755766813769585e-06,0.1311734011714913,7.635670241780027e-06,0.40459131941779486,7.532082408255923e-06,0.39910251006457975
2016-07-22 23:58:00,34933,3.6016546965475587,0,2368.0879629800197,2015-01-01,The Hodler,0.0529870078993192,19.49086978131918,1440607,1576500229530316,2.2845887549414398e-07,0.012105352240477789,0.0,0.0,4.582885042412529e-09,0.00024283336594398448
2016-07-29 23:58:00,34933,3.6016546965475587,0,2362.2172658246473,2015-01-01,The Hodler,0.0495293528873399,18.935326533753326,1491106,1577678979530316,2.282881843060235e-07,0.011306966040503129,0.0,0.0,4.579460977178832e-09,0.0002268177387724928
2016-07-29 23:58:00,60316,25.92267332389345,16,17001.903752941995,2016-01-01,Day Trader,0.0495293528873399,18.935326533753326,1491106,1577678979530316,1.6430892253892345e-06,0.08138114606968937,1.073029013363235e-05,0.5314643266122182,1.0547893580511656e-05,0.522430343367269
2016-08-05 23:58:00,34933,3.779141587158374,1,2236.1558685374816,2015-01-01,The Hodler,0.0371707526184033,15.251659680120676,1571006,1578858979530316,2.3935903308366434e-07,0.008897155405733099,6.365348063597466e-07,0.023660477820201385,6.285610949997647e-07,0.023364088967788955
2016-08-05 23:58:00,60316,25.31181504849982,15,14977.25408234783,2016-01-01,Day Trader,0.0371707526184033,15.251659680120676,1571006,1578858979530316,1.6031713646794255e-06,0.059591086201406955,9.548022095396199e-06,0.35490716730302085,9.388552909517067e-06,0.3489795776444495
2016-08-12 23:58:00,34933,3.779141587158374,0,2216.2775837890285,2015-01-01,The Hodler,0.0404664597903701,14.012661857869073,1566091,1580245229530316,2.39149058420611e-07,0.009677515756482525,0.0,0.0,4.797330111917457e-09,0.00019413096607503945
2016-08-12 23:58:00,60316,24.941580917746546,5,14626.99012921246,2016-01-01,Day Trader,0.0404664597903701,14.012661857869073,1566091,1580245229530316,1.578336099464748e-06,0.06386967430467981,3.1926624953466943e-06,0.12919574849216967,3.160247181220349e-06,0.1278840154864837
2016-08-19 23:58:00,34933,3.779141587158374,0,2198.9691153198432,2015-01-01,The Hodler,0.0395341564904331,14.801220885810594,1613666,1581555229530316,2.3895097158767504e-07,0.009446725104288177,0.0,0.0,4.7933564900487614e-09,0.00018950130559202086
2016-08-19 23:58:00,60316,23.87051541468786,11,13889.536804344423,2016-01-01,Day Trader,0.0395341564904331,14.801220885810594,1613666,1581555229530316,1.5093064705541032e-06,0.05966915819890917,6.816776210194675e-06,0.26949549745409773,6.710240199455383e-06,0.2652836861336641
2016-08-26 23:58:00,60316,23.065336888296848,8,13166.616909315371,2016-01-01,Day Trader,0.0399894438121631,14.381366069989406,1574094,1582842729530316,1.4572096430035806e-06,0.05827300314143394,5.0822886053818896e-06,0.20323789462211583,5.009518698510526e-06,0.2003278665200671
2016-08-26 23:58:00,34933,3.779141587158374,0,2157.2851836134864,2015-01-01,The Hodler,0.0399894438121631,14.381366069989406,1574094,1582842729530316,2.3875660649367073e-07,0.009547743900161382,0.0,0.0,4.789457526263035e-09,0.0001915277426372373
2016-09-02 23:58:00,60316,19.45014000455578,10,11687.783630137614,2016-01-01,Day Trader,0.0419887988879154,15.130143152211065,1528887,1584111479530316,1.2278264665011257e-06,0.051554958571175556,6.540705755232401e-06,0.2746363785414841,6.434063989642899e-06,0.27015861889309434
2016-09-02 23:58:00,34933,3.779141587158374,0,2270.9239711393384,2015-01-01,The Hodler,0.0419887988879154,15.130143152211065,1528887,1584111479530316,2.385653810348548e-07,0.010017073805891424,0.0,0.0,4.785621543559188e-09,0.00020094250054618202
2016-09-09 23:58:00,60316,19.948336269399043,4,12442.57526467496,2016-01-01,Day Trader,0.041334118876672196,15.074276372652221,1531414,1585417729530316,1.2582385006700276e-06,0.05200817976190071,2.6119651511609532e-06,0.10796327805981192,2.5847832749005937e-06,0.10683973915517521
2016-09-09 23:58:00,34933,3.779141587158374,0,2357.201773574164,2015-01-01,The Hodler,0.041334118876672196,15.074276372652221,1531414,1585417729530316,2.3836882335597155e-07,0.009852765281088204,0.0,0.0,4.781678596520789e-09,0.00019764647153862938
2016-09-16 23:58:00,34933,4.007890094097709,1,2436.476546003879,2015-01-01,The Hodler,0.0419656786626298,15.259552086000994,1531861,1586708979530316,2.525913791251178e-07,0.01060016864931519,6.528007436706072e-07,0.027395226239606465,6.447660158103879e-07,0.02705804343208282
2016-09-16 23:58:00,60316,22.730925507920094,5,13818.584234774782,2016-01-01,Day Trader,0.0419656786626298,15.259552086000994,1531861,1586708979530316,1.432583151741456e-06,0.060119324203479374,3.264003718353036e-06,0.1369761311980323,3.2272327817496237e-06,0.1354330138884096
2016-09-23 23:58:00,60316,19.827852504918667,6,11969.6780001693,2016-01-01,Day Trader,0.044937676599781304,15.886739030110489,1532083,1588065229530316,1.248554035200615e-06,0.056107117451197196,3.9162369140575285e-06,0.17598658793204275,3.862684033138518e-06,0.17358004588831766
2016-09-23 23:58:00,34933,4.007890094097709,0,2419.483092004905,2015-01-01,The Hodler,0.044937676599781304,15.886739030110489,1532083,1588065229530316,2.523756593602315e-07,0.011341175761986653,0.0,0.0,5.062655726766244e-09,0.00022750398578545226
2016-09-30 23:58:00,34933,4.007890094097709,0,2467.4575364312545,2015-01-01,The Hodler,0.043787263478719,16.21063081320511,1565777,1589412729530316,2.52161695929167e-07,0.011041470618891061,0.0,0.0,5.0583636203390906e-09,0.0002214919006149547
2016-09-30 23:58:00,60316,27.723184871561788,11,17067.778766177013,2016-01-01,Day Trader,0.043787263478719,16.21063081320511,1565777,1589412729530316,1.7442407724867164e-06,0.07637553027520022,7.025266050018617e-06,0.3076171755402647,6.919258430290826e-06,0.302975391964492
2016-10-07 23:58:00,60316,24.38028771732747,7,15103.588240884368,2016-01-01,Day Trader,0.0476568392315628,16.783308299858927,1606385,1590726479530316,1.53265115222864e-06,0.07304130955982978,4.357610410953788e-06,0.20766993878860898,4.300898152119652e-06,0.20496721178689178
2016-10-07 23:58:00,34933,4.007890094097709,0,2482.887913293531,2015-01-01,The Hodler,0.0476568392315628,16.783308299858927,1606385,1590726479530316,2.519534404985258e-07,0.012007304607677368,0.0,0.0,5.054186016400428e-09,0.00024086653043000806
2016-10-14 23:58:00,60316,23.804433274053068,9,15191.037138169704,2016-01-01,Day Trader,0.0479415053456018,17.35982123923806,1792308,1592112729530316,1.4951474749577272e-06,0.07167962066314891,5.021458365414873e-06,0.24073627306825401,4.950670354368649e-06,0.23734258925827692
2016-10-14 23:58:00,34933,4.007890094097709,0,2557.6751424493937,2015-01-01,The Hodler,0.0479415053456018,17.35982123923806,1792308,1592112729530316,2.517340650419938e-07,0.012068510024880817,0.0,0.0,5.049785344742396e-09,0.00024209431109910922
2016-10-21 23:58:00,60316,30.309345447229063,12,19784.42524067877,2016-01-01,Day Trader,0.0476441079703611,17.702204008837963,1597752,1593291479530316,1.9023101445420337e-06,0.09063386991967388,7.510552326018055e-06,0.357833565937851,7.3979758823343854e-06,0.3524699617000669
2016-10-21 23:58:00,34933,4.007890094097709,0,2616.1502589222796,2015-01-01,The Hodler,0.0476441079703611,17.702204008837963,1597752,1593291479530316,2.5154782697257557e-07,0.011984771827991103,0.0,0.0,5.046049409069866e-09,0.0002404145228695015
2016-10-28 23:58:00,60316,38.91105213076748,12,27793.386315964595,2016-01-01,Day Trader,0.046011739332954,16.82702537105905,1631857,1594536479530316,2.4402735610181243e-06,0.11228123099066535,7.353585516377967e-06,0.33835125994216897,7.254950942698284e-06,0.33381291164880234
2016-10-28 23:58:00,34933,4.007890094097709,0,2862.755736412111,2015-01-01,The Hodler,0.046011739332954,16.82702537105905,1631857,1594536479530316,2.5135142065098855e-07,0.011565116047960957,0.0,0.0,5.042109498258831e-09,0.00023199622792209682
2016-11-04 23:58:00,34933,4.007890094097709,0,2833.538217626139,2015-01-01,The Hodler,0.0482550810360782,17.300050600800144,1702261,1595850229530316,2.511445009020235e-07,0.01211899824279256,0.0,0.0,5.037958688094592e-09,0.00024310710475041876
2016-11-04 23:58:00,60316,35.13489041011588,7,24840.016171047824,2016-01-01,Day Trader,0.0482550810360782,17.300050600800144,1702261,1595850229530316,2.2016408407232947e-06,0.10624035718144192,4.112177862266714e-06,0.19843347597844713,4.07381136783593e-06,0.19658209768061938
2016-11-11 23:58:00,34933,4.007890094097709,0,2823.6788079946587,2015-01-01,The Hodler,0.0484541922250307,17.80770789984942,1740888,1597093979530316,2.5094892006770796e-07,0.012159527211624587,0.0,0.0,5.034035336558222e-09,0.00024392011586518922
2016-11-11 23:58:00,60316,35.24403316758518,6,24830.478687558785,2016-01-01,Day Trader,0.0484541922250307,17.80770789984942,1740888,1597093979530316,2.2067601292912005e-06,0.10692677949920944,3.44651694997036e-06,0.16699819480069036,3.421612962978036e-06,0.16579149222779463
2016-11-18 23:58:00,34933,4.007890094097709,0,3009.003645945737,2015-01-01,The Hodler,0.0497138116295984,17.630094506563577,1814972,1598472729530316,2.5073246606311255e-07,0.01246486658728625,0.0,0.0,5.029693269226038e-09,0.0002500452237409622
2016-11-18 23:58:00,60316,34.891620823573994,6,26195.582165714648,2016-01-01,Day Trader,0.0497138116295984,17.630094506563577,1814972,1598472729530316,2.1828098896517494e-06,0.10851579967737153,3.305836123091706e-06,0.16434571430170294,3.2832751584876698e-06,0.16322412275719583
2016-11-25 23:58:00,60316,33.18424902306829,7,24413.652006271343,2016-01-01,Day Trader,0.052938724542089796,19.043350410707063,1887383,1599817729530316,2.0742518607298295e-06,0.10980824788609365,3.7088391704280476e-06,0.19634121521420322,3.6760122606037973e-06,0.19460340047744923
2016-11-25 23:58:00,34933,4.007890094097709,0,2948.6047422276847,2015-01-01,The Hodler,0.052938724542089796,19.043350410707063,1887383,1599817729530316,2.505216700701504e-07,0.013262297683667993,0.0,0.0,5.025464701607217e-09,0.00026604169153437995
2016-12-02 23:58:00,60316,27.362181051175376,13,20986.24562263049,2016-01-01,Day Trader,0.0520764299004325,19.04461827860919,2007274,1601106479530316,1.7089544887234523e-06,0.08899624863503632,6.476445168920636e-06,0.3372701428432902,6.380744541424191e-06,0.3322863958240442
2016-12-02 23:58:00,34933,4.007890094097709,0,3073.9715443710606,2015-01-01,The Hodler,0.0520764299004325,19.04461827860919,2007274,1601106479530316,2.503200221432757e-07,0.013035773085819009,0.0,0.0,5.021419644194111e-09,0.00026149760810152933
2016-12-09 23:58:00,60316,31.09632124001994,13,24126.70276049427,2016-01-01,Day Trader,0.0552339632636534,19.740733977318126,1969632,1602436479530316,1.9405649857106636e-06,0.10718509513147488,6.6002177056424754e-06,0.36455618228557124,6.506679069903587e-06,0.3593896727154372
