date,account_address,balance_eth,networth_usd,gas_spent,gas_spent_addr,first_seen,persona_name,emissions_24h_mt,emissions_365d_mt,supply_wei,gasSpent,share_balance_eth,emissions_balance_t_eth,share_tx_eth,emissions_tx_t_eth,share_hybrid_eth,emissions_hybrid_t_eth
2016-11-18 23:58:00,0xDay_3286,242.41705296735833,2346.5970727240287,,330729.0,2016-01-01,Day Trader,0.0017903393975383,0.6216576170274529,8.515517190573e+25,8969776395,2.8467684057490156e-06,0.005096681632479759,3.687148769777109e-05,0.06601247707116834,3.6061330663743984e-05,0.06456202101495682
2016-11-18 23:58:00,0xThe_5649,88.09114852665425,852.7223177380131,,0.0,2015-01-01,The Hodler,0.0017903393975383,0.6216576170274529,8.515517190573e+25,8969776395,1.0344779601193748e-06,0.001852066647886771,0.0,0.0,2.462057545084112e-08,4.4079186219705145e-05
2016-11-25 23:58:00,0xDay_3286,381.7239753327573,3561.4846898546252,,192696.0,2016-01-01,Day Trader,0.0019806828545614,0.6818062166303338,8.536865081198e+25,9078915619,4.471477195691945e-06,0.008856578216069326,2.122456117961195e-05,0.04203912442404687,2.0825625535182858e-05,0.04124895943305276
2016-11-25 23:58:00,0xThe_5649,88.09114852665425,821.8904157536841,,0.0,2015-01-01,The Hodler,0.0019806828545614,0.6818062166303338,8.536865081198e+25,9078915619,1.031891071122471e-06,0.0020438489523472766,0.0,0.0,2.455900749271481e-08,4.8643605065865184e-05
2016-12-02 23:58:00,0xDay_3286,881.1215133759603,6925.615095135048,,499648.0,2016-01-01,Day Trader,0.0021238935671116,0.7755468782713303,8.557817065573e+25,17986483796,1.0296101291071048e-05,0.02186782329843524,2.7779081540724283e-05,0.05899981258461289,2.7362708819967127e-05,0.058115481241476016
2016-12-02 23:58:00,0xThe_5649,88.09114852665425,692.3964274195024,,0.0,2015-01-01,The Hodler,0.0021238935671116,0.7755468782713303,8.557817065573e+25,17986483796,1.0293647065795977e-06,0.002186261078516127,0.0,0.0,2.4498880016594426e-08,5.203301366868383e-05
2016-12-09 23:58:00,0xThe_5649,88.09114852665425,717.0619490069656,,0.0,2015-01-01,The Hodler,0.002043012636674,0.7438002157519725,8.579060456198e+25,14711668997,1.026815803157235e-06,0.0020977976613867936,0.0,0.0,2.4438216115142194e-08,4.992758434100569e-05
2016-12-09 23:58:00,0xDay_3286,1055.881147509842,8594.872540730114,,106316.0,2016-01-01,Day Trader,0.002043012636674,0.7438002157519725,8.579060456198e+25,14711668997,1.2307654817224345e-05,0.025144694319410965,7.226644374725936e-06,0.014764125778314163,7.347500156813651e-06,0.015011035668334486
2016-12-16 23:58:00,0xThe_5649,92.10331353925712,723.0110112831684,,48168.0,2015-01-01,The Hodler,0.0021629685202293,0.7604073163293438,8.600359549948e+25,9478444536,1.0709239887513076e-06,0.0023163748752274755,5.081846479879006e-06,0.01099187396061637,4.986335706125367e-06,0.010785287163644509
2016-12-16 23:58:00,0xDay_3286,1193.2260376263316,9366.824395366702,,217600.0,2016-01-01,Day Trader,0.0021629685202293,0.7604073163293438,8.600359549948e+25,9478444536,1.3874141315795875e-05,0.0300093309112792,2.295735330554874e-05,0.04965603250768399,2.2740943286659567e-05,0.049187944449364474
2016-12-23 23:58:00,0xThe_5649,92.10331353925712,664.9859237534365,,0.0,2015-01-01,The Hodler,0.0023464798616251,0.8326000753043472,8.621621190573e+25,9075083960,1.0682830004171855e-06,0.002506704546995364,0.0,0.0,2.5425135409929017e-08,5.9659568218489675e-05
2016-12-23 23:58:00,0xDay_3286,2261.4690113296265,16327.806261799902,,402490.0,2016-01-01,Day Trader,0.0023464798616251,0.8326000753043472,8.621621190573e+25,9075083960,2.6230206145015373e-05,0.06154865048555352,4.435110482437895e-05,0.10406897431122902,4.391938392476185e-05,0.10305594991443483
2016-12-30 23:58:00,0xDay_3286,2150.7030392931606,17549.736800632192,,87764.0,2016-01-01,Day Trader,0.0023741206710309,0.8824027700477949,8.642768659323e+25,10008637727,2.488442215762869e-05,0.059078621031085625,8.768825727725333e-06,0.020818250420860288,9.152289234499756e-06,0.021728639058879444
2016-12-30 23:58:00,0xThe_5649,92.10331353925712,751.5630384803382,,0.0,2015-01-01,The Hodler,0.0023741206710309,0.8824027700477949,8.642768659323e+25,10008637727,1.0656690832503632e-06,0.002530026999023237,0.0,0.0,2.5362924181358647e-08,6.0214642576753034e-05
2017-01-06 23:58:00,0xThe_5649,92.10331353925712,913.6648703094309,,0.0,2015-01-01,The Hodler,0.0022360563769071,0.8248837599267493,8.663993034323e+25,9364541847,1.0630584901717203e-06,0.0023770587159737087,0.0,0.0,2.5300792066086946e-08,5.6573997440174274e-05
2017-01-06 23:58:00,0xDay_3286,2098.302339698761,20815.159209811707,,427520.0,2016-01-01,Day Trader,0.0022360563769071,0.8248837599267493,8.663993034323e+25,9364541847,2.421865220096776e-05,0.054154271694069125,4.565306098097679e-05,0.10208281813184185,4.514246552140277e-05,0.10094109789844155
2017-01-06 23:58:00,0xRet_1990,37.32320091356606,370.2461530625754,,82296.0,2017-01-01,Retail Payment User,0.0022360563769071,0.8248837599267493,8.663993034323e+25,9364541847,4.3078521376584273e-07,0.0009632600243184008,8.788043381573881e-06,0.01965056044390451,8.589052756746234e-06,0.019205606188313924
2017-01-13 23:58:00,0xDay_3286,2212.1517387419694,21811.816143995817,,225882.0,2016-01-01,Day Trader,0.0024333720679188,0.8346782572129875,8.685292362448e+25,10318208388,2.5470089507942157e-05,0.061978204376018135,2.189159120518433e-05,0.05327038656099241,2.1976540548877914e-05,0.053477099921124406
2017-01-13 23:58:00,0xRet_1990,38.15368031288119,376.19528788500855,,49946.0,2017-01-01,Retail Payment User,0.0024333720679188,0.8346782572129875,8.685292362448e+25,10318208388,4.392906849957479e-07,0.0010689576825655693,4.840569033097531e-06,0.011778905477972246,4.735770202722378e-06,0.011523890931386789
2017-01-13 23:58:00,0xThe_5649,92.10331353925712,908.1386714970752,,0.0,2015-01-01,The Hodler,0.0024333720679188,0.8346782572129875,8.685292362448e+25,10318208388,1.0604515046318748e-06,0.002580473070753668,0.0,0.0,2.5238745810238623e-08,6.141525908393731e-05
2017-01-20 23:58:00,0xRet_1990,38.92496364566627,425.4498526471323,,105978.0,2017-01-01,Retail Payment User,0.0027533212683814997,0.9639115512826838,8.706567909323e+25,10589229145,4.470758633144685e-07,0.0012309434830437465,1.0008093936662092e-05,0.027555497891771665,9.780441625577051e-06,0.026928697941865025
2017-01-20 23:58:00,0xThe_5649,97.495615796827,1065.627080659319,,21693.0,2015-01-01,The Hodler,0.0027533212683814997,0.9639115512826838,8.706567909323e+25,10589229145,1.1197938936699571e-06,0.0030831523436452247,2.048591045009443e-06,0.0056404292944403816,2.026465186897113e-06,0.005579509698718512
2017-01-20 23:58:00,0xDay_3286,2167.43710181097,23690.087522793903,,508596.0,2016-01-01,Day Trader,0.0027533212683814997,0.9639115512826838,8.706567909323e+25,10589229145,2.4894276647059477e-05,0.06854194135332174,4.8029558434869436e-05,0.13224080474969807,4.747845843273521e-05,0.1307234493928168
2017-01-27 23:58:00,0xThe_5649,97.495615796827,1031.5036151304296,,0.0,2015-01-01,The Hodler,0.0029016706626374,1.0362897265765283,8.727783721823e+25,10668553351,1.117071858151668e-06,0.0032413746388565427,0.0,0.0,2.6586310224009702e-08,7.714471640478572e-05
2017-01-27 23:58:00,0xDay_3286,2054.0047585188627,21731.37034512957,,115587.0,2016-01-01,Day Trader,0.0029016706626374,1.0362897265765283,8.727783721823e+25,10668553351,2.3534093235869463e-05,0.0682881879142957,1.083436490376323e-05,0.03143775878955805,1.1136510094418322e-05,0.0323144846251389
2017-01-27 23:58:00,0xRet_1990,40.3775540930846,427.19452230483506,,160564.0,2017-01-01,Retail Payment User,0.0029016706626374,1.0362897265765283,8.727783721823e+25,10668553351,4.6263238618212244e-07,0.0013424068225706008,1.5050212968654254e-05,0.04367076143758898,1.470287804866173e-05,0.042662909890137164
2017-02-03 23:58:00,0xRet_1990,40.6965355380451,464.3474704890946,,24213.0,2017-01-01,Retail Payment User,0.0030301779134234,1.0914690556971929,8.748915409323e+25,11223784672,4.651609214860866e-07,0.0014095203504748159,2.157293703291032e-06,0.006536983732479859,2.116999370147041e-06,0.006414884734150813
2017-02-03 23:58:00,0xThe_5649,97.495615796827,1112.424976241796,,0.0,2015-01-01,The Hodler,0.0030301779134234,1.0914690556971929,8.748915409323e+25,11223784672,1.114373739320121e-06,0.0033767506921868764,0.0,0.0,2.6522094995818885e-08,8.036666647404767e-05
2017-02-03 23:58:00,0xDay_3286,2124.3206341990685,24238.498436211372,,241800.0,2016-01-01,Day Trader,0.0030301779134234,1.0914690556971929,8.748915409323e+25,11223784672,2.4280959808290688e-05,0.07357562812780372,2.154353518588244e-05,0.06528074449732087,2.1608470456543897e-05,0.06547750992028137
2017-02-10 23:58:00,0xThe_5649,101.84162231694258,1173.2154890911784,,43483.0,2015-01-01,The Hodler,0.003098078583802,1.116177096256867,8.770112034323e+25,10708571642,1.1612351349489248e-06,0.0035975977023436894,4.060578894523681e-06,0.012579992510962217,3.991533907256857e-06,0.012366085714591987
2017-02-10 23:58:00,0xDay_3286,2231.4464946578637,25706.26361845859,,191112.0,2016-01-01,Day Trader,0.003098078583802,1.116177096256867,8.770112034323e+25,10708571642,2.5443762701374866e-05,0.07882677631646959,1.7846637851349028e-05,0.05529028652013456,1.802727095640113e-05,0.05584990207442214
2017-02-10 23:58:00,0xRet_1990,41.55462553975521,478.70928621798,,132057.0,2017-01-01,Retail Payment User,0.003098078583802,1.116177096256867,8.770112034323e+25,10708571642,4.738209201561583e-07,0.0014679344452931513,1.2331896765957127e-05,0.03820518526826892,1.2049551241859404e-05,0.037330456646829414
2017-02-17 23:58:00,0xDay_3286,2126.050226866356,27404.787424307327,,209190.0,2016-01-01,Day Trader,0.0033490858023492,1.1801308861433872,8.791293893698e+25,12656267672,2.418358722361e-05,0.08099290862046576,1.6528569513648953e-05,0.05535559749130353,1.671059364945089e-05,0.05596521194020268
2017-02-17 23:58:00,0xRet_1990,42.20728153541164,544.051858991456,,96009.0,2017-01-01,Retail Payment User,0.0033490858023492,1.1801308861433872,8.791293893698e+25,12656267672,4.801031798705733e-07,0.0016079067433672413,7.5858857040772616e-06,0.02540578210976892,7.416692221144102e-06,0.024839138618227462
2017-02-17 23:58:00,0xThe_5649,101.84162231694258,1312.73851166539,,0.0,2015-01-01,The Hodler,0.0033490858023492,1.1801308861433872,8.791293893698e+25,12656267672,1.158437239709928e-06,0.0038797057124251165,0.0,0.0,2.7570806305096288e-08,9.233699595571779e-05
2017-02-24 23:58:00,0xThe_5649,101.84162231694258,1390.1381446262662,,0.0,2015-01-01,The Hodler,0.0035969511494592,1.274766056196177,8.812464815573e+25,13842846039,1.1556542289618283e-06,0.0041568318072416335,0.0,0.0,2.7504570649291517e-08,9.89325970123509e-05
2017-02-24 23:58:00,0xDay_3286,2202.9777604325445,30070.646429904235,,158192.0,2016-01-01,Day Trader,0.0035969511494592,1.274766056196177,8.812464815573e+25,13842846039,2.4998429004102676e-05,0.08991812794098132,1.1427707824989125e-05,0.04110490679677853,1.1750576711973778e-05,0.042266250410942584
2017-02-24 23:58:00,0xRet_1990,42.20728153541164,576.1293929583688,,0.0,2017-01-01,Retail Payment User,0.0035969511494592,1.274766056196177,8.812464815573e+25,13842846039,4.789497878144691e-07,0.0017227589898124948,0.0,0.0,1.1399004949984367e-08,4.100166395753738e-05
2017-03-03 23:58:00,0xThe_5649,101.84162231694258,1899.346256210979,,0.0,2015-01-01,The Hodler,0.0038407841965374,1.3609668165266553,8.833598987448e+25,13717979723,1.15288935417663e-06,0.00442799921187781,0.0,0.0,2.7438766629403796e-08,0.00010538638124269189
2017-03-03 23:58:00,0xDay_3286,2325.870679378954,43377.48817041749,,404140.0,2016-01-01,Day Trader,0.0038407841965374,1.3609668165266553,8.833598987448e+25,13717979723,2.632981962033677e-05,0.10112715509546984,2.9460606310884545e-05,0.11315183113925535,2.9385798981586398e-05,0.11286451233110185
2017-03-03 23:58:00,0xRet_1990,42.567054553707834,793.8755674266511,,84846.0,2017-01-01,Retail Payment User,0.0038407841965374,1.3609668165266553,8.833598987448e+25,13717979723,4.818766916428174e-07,0.0018507843819414586,6.185021534748627e-06,0.023755332965906022,6.049224837267361e-06,0.023233767156278003
2017-03-10 23:58:00,0xDay_3286,2269.7871808111745,49118.19459275382,,229446.0,2016-01-01,Day Trader,0.0042589061698248,1.487390227283742,8.854727409323e+25,14285487321,2.5633620052734228e-05,0.10917118259753451,1.6061475177168722e-05,0.06840431572853174,1.6289131610455406e-05,0.06937388311685672
2017-03-10 23:58:00,0xThe_5649,101.84162231694258,2203.8527069386373,,0.0,2015-01-01,The Hodler,0.0042589061698248,1.487390227283742,8.854727409323e+25,14285487321,1.1501384244727306e-06,0.004898331632139487,0.0,0.0,2.737329450245099e-08,0.0001165802928449198
2017-03-10 23:58:00,0xRet_1990,42.81359223267594,926.4861359151072,,55498.0,2017-01-01,Retail Payment User,0.0042589061698248,1.487390227283742,8.854727409323e+25,14285487321,4.835111263571841e-07,0.0020592285192215496,3.884921721810403e-06,0.01654551709030471,3.8039293004213986e-06,0.01620057796714203
2017-03-17 23:58:00,0xDay_3286,2334.471351844274,78531.61627604139,,319264.0,2016-01-01,Day Trader,0.0046314615020807,1.6330856933796736,8.875651909323e+25,14182740124,2.630197055601224e-05,0.1218165640590308,2.2510741733167782e-05,0.10425763372044795,2.260074787173415e-05,0.10467449368616902
2017-03-17 23:58:00,0xRet_1990,43.23795962715425,1454.524961857469,,111985.0,2017-01-01,Retail Payment User,0.0046314615020807,1.6330856933796736,8.875651909323e+25,14182740124,4.87152493911315e-07,0.002256228021192858,7.895864904871186e-06,0.036569394332540986,7.719458590841293e-06,0.03575237528038758
2017-03-17 23:58:00,0xThe_5649,101.84162231694258,3425.9521747419485,,0.0,2015-01-01,The Hodler,0.0046314615020807,1.6330856933796736,8.875651909323e+25,14182740124,1.147426953618674e-06,0.005314263762134626,0.0,0.0,2.7308761496124442e-08,0.00012647947753880408
2017-03-24 23:58:00,0xDay_3286,2382.178932276315,120300.03607995392,,475314.0,2016-01-01,Day Trader,0.0051240775185601,1.7889764642053383,8.896678956198e+25,21329957788,2.6776046927227108e-05,0.13720254009571467,2.228386969745465e-05,0.11418427574325003,2.239056067682626e-05,0.11473096859208125
2017-03-24 23:58:00,0xRet_1990,43.48388907328641,2195.936398200964,,75858.0,2017-01-01,Retail Payment User,0.0051240775185601,1.7889764642053383,8.896678956198e+25,21329957788,4.887654065902056e-07,0.002504471831758759,3.5564064755288393e-06,0.018223302468118884,3.4833610540233446e-06,0.017849012065948834
2017-03-24 23:58:00,0xThe_5649,106.6060549098707,5383.605772948471,,25118.0,2015-01-01,The Hodler,0.0051240775185601,1.7889764642053383,8.896678956198e+25,21329957788,1.1982679765644692e-06,0.006140017999924498,1.1775925789281735e-06,0.006034075659709063,1.1780728774661281e-06,0.006036536746649594
2017-03-31 23:58:00,0xRet_1990,43.563043611286425,2209.0819415283345,,130595.0,2017-01-01,Retail Payment User,0.0056255427301898,1.9720593791675016,8.917619815573e+25,18557989255,4.885052795725996e-07,0.0027481073241589736,7.037130920032963e-06,0.0395876806885853,6.8812032584808064e-06,0.038710502965705065
2017-03-31 23:58:00,0xDay_3286,2412.893558769543,122357.83236520352,,259488.0,2016-01-01,Day Trader,0.0056255427301898,1.9720593791675016,8.917619815573e+25,18557989255,2.7057596182289174e-05,0.15221366349968815,1.3982549317948724e-05,0.07865942866510679,1.4293595607826848e-05,0.08040923285988318
2017-03-31 23:58:00,0xThe_5649,106.6060549098707,5405.993044479544,,0.0,2015-01-01,The Hodler,0.0056255427301898,1.9720593791675016,8.917619815573e+25,18557989255,1.1954541359085822e-06,0.006725078323535853,0.0,0.0,2.845180843462426e-08,0.00016005686410015333
2017-04-07 23:58:00,0xDay_3286,2451.910189992881,108987.40794518356,,132654.0,2016-01-01,Day Trader,0.0063224711464585,2.206081922383101,8.938403706198e+25,21613321114,2.7431186491304887e-05,0.17343288510439733,6.137603716722348e-06,0.03880482240737349,6.6443296107202445e-06,0.042008582251338585
2017-04-07 23:58:00,0xRet_1990,43.80497141731727,1947.1309794997528,,123564.0,2017-01-01,Retail Payment User,0.0063224711464585,2.206081922383101,8.938403706198e+25,21613321114,4.900760007845961e-07,0.003098491374532382,5.71702975902031e-06,0.036145755694850505,5.59257108927671e-06,0.03535886934646998
2017-04-07 23:58:00,0xThe_5649,106.6060549098707,4738.639140743753,,0.0,2015-01-01,The Hodler,0.0063224711464585,2.206081922383101,8.938403706198e+25,21613321114,1.192674423912502e-06,0.0075406496323058075,0.0,0.0,2.838565128911755e-08,0.00017946746124887822
2017-04-14 23:58:00,0xDay_3286,2358.434088666263,115421.76429932693,,206424.0,2016-01-01,Day Trader,0.0065773969425318,2.354171410381328,8.959171299948e+25,20640404962,2.6324243724193013e-05,0.17314500018596907,1.0000966569213964e-05,0.06578032693471067,1.0389360555836774e-05,0.06833494835482128
2017-04-14 23:58:00,0xRet_1990,43.97762613774743,2152.265023181359,,98550.0,2017-01-01,Retail Payment User,0.0065773969425318,2.354171410381328,8.959171299948e+25,20640404962,4.908671200203827e-07,0.0032286278944114555,4.774615623164148e-06,0.031404542201564425,4.6726146626330944e-06,0.030733641395632172
2017-04-14 23:58:00,0xThe_5649,106.6060549098707,5217.300327289072,,0.0,2015-01-01,The Hodler,0.0065773969425318,2.354171410381328,8.959171299948e+25,20640404962,1.1899097733569338e-06,0.007826508905166603,0.0,0.0,2.8319852605895026e-08,0.00018627091194296517
2017-04-21 23:58:00,0xDay_3286,2367.394134029296,115079.02885516408,,204315.0,2016-01-01,Day Trader,0.00696560477299,2.478891701144534,8.979528315573e+25,19334287069,2.6364348447162597e-05,0.18364363138032727,1.0567495934597577e-05,0.0736090001205853,1.0943355349437279e-05,0.07622708825456596
2017-04-21 23:58:00,0xRet_1990,44.168285790969726,2147.020372299038,,43988.0,2017-01-01,Retail Payment User,0.00696560477299,2.478891701144534,8.979528315573e+25,19334287069,4.918775712792134e-07,0.0034262247582292175,2.2751291445614773e-06,0.015847650428526084,2.2326650058259137e-06,0.015551862021068731
2017-04-21 23:58:00,0xThe_5649,106.6060549098707,5182.120329168815,,0.0,2015-01-01,The Hodler,0.00696560477299,2.478891701144534,8.979528315573e+25,19334287069,1.187212191591246e-06,0.008269650908299902,0.0,0.0,2.8255650159871658e-08,0.0001968176916175377
2017-04-28 23:58:00,0xDay_3286,2340.658772775032,164782.37760336226,,571886.0,2016-01-01,Day Trader,0.0075697431322006,2.670088948923244,8.999979815573e+25,22803568891,2.6007378024614047e-05,0.19686917118836697,2.5078793706967032e-05,0.1898400264271893,2.510064322578996e-05,0.19000542167224105
2017-04-28 23:58:00,0xThe_5649,106.6060549098707,7505.066265654898,,0.0,2015-01-01,The Hodler,0.0075697431322006,2.670088948923244,8.999979815573e+25,22803568891,1.1845143777478956e-06,0.008966469575949999,0.0,0.0,2.8191442190399917e-08,0.00021340197590761
2017-04-28 23:58:00,0xRet_1990,44.34763284065547,3122.0733519821456,,136038.0,2017-01-01,Retail Payment User,0.0075697431322006,2.670088948923244,8.999979815573e+25,22803568891,4.9275258111045e-07,0.003730010466734948,5.965645143102614e-06,0.045158401351146876,5.83533064367577e-06,0.04417195406408436
2017-05-05 23:58:00,0xDay_3286,2340.200083534496,224284.77600594613,,448888.0,2016-01-01,Day Trader,0.0081418203663163,2.866278535380643,9.019949128073e+25,24024972937,2.5944714879278378e-05,0.21123720800237822,1.868422500108975e-05,0.15212360364270872,1.8856837817940628e-05,0.1535289861904324
2017-05-05 23:58:00,0xRet_1990,44.48318889476919,4263.26882367468,,110739.0,2017-01-01,Retail Payment User,0.0081418203663163,2.866278535380643,9.019949128073e+25,24024972937,4.931645208100244e-07,0.004015256939475675,4.609328813413764e-06,0.037528327208100724,4.511318009961661e-06,0.03673034085243537
2017-05-05 23:58:00,0xThe_5649,106.6060549098707,10217.12430256201,,0.0,2015-01-01,The Hodler,0.0081418203663163,2.866278535380643,9.019949128073e+25,24024972937,1.1818919751784206e-06,0.009622752154293463,0.0,0.0,2.8129029009246413e-08,0.00022902150127218445
2017-05-12 23:58:00,0xRet_1990,44.615009268490155,3944.8591195199,,187996.0,2017-01-01,Retail Payment User,0.0088039567317824,3.1211097009069144,9.039794003073e+25,28638584007,4.935401100215743e-07,0.004345105774029066,6.564430697902138e-06,0.057792963833114566,6.419877857603601e-06,0.056520326881670004
2017-05-12 23:58:00,0xThe_5649,106.6060549098707,9426.107375130769,,0.0,2015-01-01,The Hodler,0.0088039567317824,3.1211097009069144,9.039794003073e+25,28638584007,1.179297391883387e-06,0.010382483212045173,0.0,0.0,2.8067277926824614e-08,0.0002471031004466751
2017-05-12 23:58:00,0xDay_3286,2328.951358975488,205925.87916061265,,210170.0,2016-01-01,Day Trader,0.0088039567317824,3.1211097009069144,9.039794003073e+25,28638584007,2.5763323347675635e-05,0.2268191840198556,7.3387008222413895e-06,0.06460960450650911,7.777133451338501e-06,0.06846954640288169
2017-05-19 23:58:00,0xRet_1990,44.68227098831228,5524.069162285047,,114995.0,2017-01-01,Retail Payment User,0.0095306767290098,3.3614937458571945,9.059504768698e+25,34831825904,4.932087584157634e-07,0.004700613236376933,3.3014347372123914e-06,0.031464907222294725,3.2345659445696593e-06,0.03082760237635766
2017-05-19 23:58:00,0xDay_3286,2333.024455457327,288431.8134281893,,261688.0,2016-01-01,Day Trader,0.0095306767290098,3.3614937458571945,9.059504768698e+25,34831825904,2.57522294542886e-05,0.2454361739801091,7.512899287026707e-06,0.07160301440225976,7.94692021601467e-06,0.07573952757006856
2017-05-19 23:58:00,0xThe_5649,106.6060549098707,13179.706568507316,,0.0,2015-01-01,The Hodler,0.0095306767290098,3.3614937458571945,9.059504768698e+25,34831825904,1.17673159440471e-06,0.011215048423083568,0.0,0.0,2.80062119468321e-08,0.000266918152469389
2017-05-26 23:58:00,0xThe_5649,106.6060549098707,17047.374240637426,,0.0,2015-01-01,The Hodler,0.010511116686246401,3.673773170647365,9.078541815573e+25,50826615358,1.174264073190725e-06,0.012342826693774697,0.0,0.0,2.7947484941939258e-08,0.0002937592753118377
2017-05-26 23:58:00,0xDay_3286,2332.357096880821,372967.22336221207,,114815.0,2016-01-01,Day Trader,0.010511116686246401,3.673773170647365,9.078541815573e+25,50826615358,2.5690877943415765e-05,0.270039815835357,2.258954274080506e-06,0.02374413196375523,2.8166114678679445e-06,0.02960573179857972
2017-05-26 23:58:00,0xRet_1990,44.7104448816626,7149.647241026667,,55664.0,2017-01-01,Retail Payment User,0.010511116686246401,3.673773170647365,9.078541815573e+25,50826615358,4.924848702571149e-07,0.005176565937483454,1.0951742430206619e-06,0.011511504260161749,1.0808192842064592e-06,0.011360617613039404
2017-06-02 23:58:00,0xRet_1990,44.795512314705526,10076.750495193008,,165336.0,2017-01-01,Retail Payment User,0.0115414828459466,4.071043401975149,9.097668299948e+25,66858500921,4.923845411572277e-07,0.005682847735375431,2.472924126662083e-06,0.028541211387197906,2.4257625552858007e-06,0.02799689692017066
2017-06-02 23:58:00,0xThe_5649,106.6060549098707,23981.032051975413,,0.0,2015-01-01,The Hodler,0.0115414828459466,4.071043401975149,9.097668299948e+25,66858500921,1.1717953589325742e-06,0.013524256034080143,0.0,0.0,2.788872954259527e-08,0.00032187729361110747
2017-06-02 23:58:00,0xDay_3286,2339.849601866405,526349.1679398477,,271095.0,2016-01-01,Day Trader,0.0115414828459466,4.071043401975149,9.097668299948e+25,66858500921,2.5719223043994457e-05,0.29683797157333647,4.0547573796236596e-06,0.04679791274140185,4.570331114861888e-06,0.05274839816247448
2017-06-09 23:58:00,0xRet_1990,44.80711802382674,15243.381551705856,,43782.0,2017-01-01,Retail Payment User,0.0134317349162288,4.577729815678019,9.116366518698e+25,77343614025,4.915019370044602e-07,0.006601723728656896,5.660712982179526e-07,0.00760331962134904,5.642908867080894e-07,0.0075794056059067545
2017-06-09 23:58:00,0xThe_5649,106.6060549098707,36267.37988033801,,0.0,2015-01-01,The Hodler,0.0134317349162288,4.577729815678019,9.116366518698e+25,77343614025,1.169391935824627e-06,0.01570696249517203,0.0,0.0,2.7831528072626126e-08,0.0003738257073850944
2017-06-09 23:58:00,0xDay_3286,2329.720633805578,792570.9596206576,,390116.0,2016-01-01,Day Trader,0.0134317349162288,4.577729815678019,9.116366518698e+25,77343614025,2.5555363850578368e-05,0.34325287292874473,5.0439329079437854e-06,0.06774876975474402,5.532054525049409e-06,0.07430508992258769
