date	avg_tx_fee
13.02.2012	0.003681006006006006
14.02.2012	0.008720750342501844
15.02.2012	0.0030476491378387065
16.02.2012	0.004837024221453288
17.02.2012	0.0022375479492475654
18.02.2012	0.0022815377532228362
19.02.2012	0.001891272239006378
20.02.2012	0.002833096702949992
21.02.2012	0.002338068535825545
22.02.2012	0.002057269947178204
23.02.2012	0.002768068380334415
24.02.2012	0.0030665656565656567
25.02.2012	0.0024658420551855373
26.02.2012	0.0028619652980587528
27.02.2012	0.0041671566443949514
28.02.2012	0.0028301412639405205
29.02.2012	0.002456303021282929
01.03.2012	0.004750961679635884
02.03.2012	0.002911445389143231
03.03.2012	0.002214729130518604
04.03.2012	0.0034099833105750263
05.03.2012	0.0035686058174523574
06.03.2012	0.0037610552763819092
07.03.2012	0.0030170158251695556
08.03.2012	0.0030302546331173724
09.03.2012	0.003089495539833897
10.03.2012	0.003978175046554935
11.03.2012	0.0026693854106835152
12.03.2012	0.0029850675785702656
13.03.2012	0.007442407031778228
14.03.2012	0.003877142857142857
15.03.2012	0.0030834341183959262
16.03.2012	0.006755674116798846
17.03.2012	0.0027682955206515415
18.03.2012	0.0028505050505050504
19.03.2012	0.0033116506313890562
20.03.2012	0.0034319285923324555
21.03.2012	0.002313314285714286
22.03.2012	0.0024692120844086837
23.03.2012	0.003269249512670565
24.03.2012	0.010953349019607843
25.03.2012	0.005162572440437862
26.03.2012	0.0023486327239764316
27.03.2012	0.002965091509150915
28.03.2012	0.003171266749551043
29.03.2012	0.002847047086991221
30.03.2012	0.003056253661394259
31.03.2012	0.0034847383720930233
01.04.2012	0.0033369404997303613
02.04.2012	0.003097234239802225
03.04.2012	0.003240961364517379
04.04.2012	0.0033994120117597647
05.04.2012	0.0034228514513375075
06.04.2012	0.003536662188386326
07.04.2012	0.0030174177631578946
08.04.2012	0.003158393913778529
09.04.2012	0.00275292428593018
10.04.2012	0.003929759093056212
11.04.2012	0.00320419954186816
12.04.2012	0.0036776598311218335
13.04.2012	0.002824286322965488
14.04.2012	0.003666949046966488
15.04.2012	0.0024994708994708994
16.04.2012	0.0034441529672379623
17.04.2012	0.004243907751441384
18.04.2012	0.0035922261072261073
19.04.2012	0.0037425063291139237
20.04.2012	0.004482896801448401
21.04.2012	0.003570545757533676
22.04.2012	0.0040248662259993705
23.04.2012	0.003125168918918919
24.04.2012	0.004396187989556136
25.04.2012	0.003691504565303692
26.04.2012	0.006310773343895435
27.04.2012	0.004840861709520501
28.04.2012	0.004674202235088192
29.04.2012	0.0026156294475352566
30.04.2012	0.0027075958780410072
01.05.2012	0.0032710227272727274
02.05.2012	0.0034571056323912607
03.05.2012	0.004070954149407228
04.05.2012	0.0037452262732302452
05.05.2012	0.0031209801507924295
06.05.2012	0.0033158654708520183
07.05.2012	0.0037125993313969416
08.05.2012	0.003502122015915119
09.05.2012	0.004106152507973326
10.05.2012	0.0037649804786963168
11.05.2012	0.0032070458003252717
12.05.2012	0.002963150714831387
13.05.2012	0.003975252765148945
14.05.2012	0.0048695050971815585
15.05.2012	0.004577661344726782
16.05.2012	0.003594512667330457
17.05.2012	0.003481399468556244
18.05.2012	0.003523316041011397
19.05.2012	0.004541681730877867
20.05.2012	0.0032013636363636367
21.05.2012	0.003117165548664726
22.05.2012	0.0027321976149914822
23.05.2012	0.0035035578885972583
24.05.2012	0.0037699274135920865
25.05.2012	0.00342769750681058
26.05.2012	0.0033787963400489706
27.05.2012	0.0033449275910311187
28.05.2012	0.0032806778640256957
29.05.2012	0.0029438086933190233
30.05.2012	0.0037242963252541047
31.05.2012	0.003083091419597392
01.06.2012	0.003144264656987698
02.06.2012	0.0029047890625
03.06.2012	0.002983301092229398
04.06.2012	0.0032535830902520784
05.06.2012	0.0035396875845279956
06.06.2012	0.0038125682374348996
07.06.2012	0.0034879890371351985
08.06.2012	0.0037614679666903798
09.06.2012	0.0038497428139183058
10.06.2012	0.0034796051177525106
11.06.2012	0.003038778395991516
12.06.2012	0.0033593104204352356
13.06.2012	0.0037460911363876464
14.06.2012	0.003634802544479964
15.06.2012	0.0035551976866838833
16.06.2012	0.0038492675939189504
17.06.2012	0.0038740189938281447
18.06.2012	0.004539794220777558
19.06.2012	0.0043693259551749065
20.06.2012	0.004315285616820691
21.06.2012	0.007752453140168769
22.06.2012	0.005840458306810948
23.06.2012	0.005239573151593956
24.06.2012	0.004209043408360129
25.06.2012	0.0035915369344896044
26.06.2012	0.0038458012237473126
27.06.2012	0.0037647384615384616
28.06.2012	0.003905542568433753
29.06.2012	0.003408891025921231
30.06.2012	0.0040659916880360775
01.07.2012	0.003311195268727952
02.07.2012	0.0048213146697419175
03.07.2012	0.003615180659107954
04.07.2012	0.0037757554826454843
05.07.2012	0.003834856535600425
06.07.2012	0.00453483023917043
07.07.2012	0.011085207886004294
08.07.2012	0.0037535843069378336
09.07.2012	0.004294408850332285
10.07.2012	0.004676892816419613
11.07.2012	0.004316016
12.07.2012	0.00398659424762375
13.07.2012	0.004242160775370581
14.07.2012	0.005120941765041471
15.07.2012	0.005076674890871133
16.07.2012	0.005148280697281621
17.07.2012	0.00458983267520809
18.07.2012	0.006776620228304897
19.07.2012	0.005855791847913646
20.07.2012	0.009215850410392998
21.07.2012	0.004744751828404591
22.07.2012	0.0045811990820424555
23.07.2012	0.005715704324423512
24.07.2012	0.004746445063273291
25.07.2012	0.0047530500969736895
26.07.2012	0.005088533559123327
27.07.2012	0.005557223347449825
28.07.2012	0.00515551518592109
29.07.2012	0.004721367050430647
30.07.2012	0.00510387556330862
31.07.2012	0.004555031681403137
01.08.2012	0.0060430087104591
02.08.2012	0.005607852819848845
03.08.2012	0.00904656587473002
04.08.2012	0.006072288865908307
05.08.2012	0.008482162064717724
06.08.2012	0.007486813559322034
07.08.2012	0.006929564571158329
08.08.2012	0.014145257418840868
09.08.2012	0.006387565960857659
10.08.2012	0.017789991189427312
11.08.2012	0.00657815866501705
12.08.2012	0.005681089040304886
13.08.2012	0.006068131036176133
14.08.2012	0.007054265924766707
15.08.2012	0.007717587645604033
16.08.2012	0.007685070034640791
17.08.2012	0.01005373575972777
18.08.2012	0.006545724126796189
19.08.2012	0.006968991366945414
20.08.2012	0.006960097106342608
21.08.2012	0.00553802664151833
22.08.2012	0.006037735649786133
23.08.2012	0.006519686969639827
24.08.2012	0.005963327652982184
25.08.2012	0.007315051287418882
26.08.2012	0.007263377371273713
27.08.2012	0.009203867536862462
28.08.2012	0.009412782358066895
29.08.2012	0.007657119471484113
30.08.2012	0.009284652355959192
31.08.2012	0.008086168274911383
01.09.2012	0.008832925393633197
02.09.2012	0.009091324282481838
03.09.2012	0.008857712223442648
04.09.2012	0.007699994993240876
05.09.2012	0.006599224504679714
06.09.2012	0.006433662070577237
07.09.2012	0.006544506167308783
08.09.2012	0.007959015814968082
09.09.2012	0.007705390287312484
10.09.2012	0.007878148786869647
11.09.2012	0.008872873773708307
12.09.2012	0.008056805239179954
13.09.2012	0.0075927372954349695
14.09.2012	0.006368530926407885
15.09.2012	0.006266709483264827
16.09.2012	0.006041861692767904
17.09.2012	0.007076572854454716
18.09.2012	0.008075409036897109
19.09.2012	0.007993164965405976
20.09.2012	0.007128533981203247
21.09.2012	0.012021016904471611
22.09.2012	0.008465067684200963
23.09.2012	0.007921404335869138
24.09.2012	0.011598773552586502
25.09.2012	0.007150800347437648
26.09.2012	0.007252127232900379
27.09.2012	0.006933587328465093
28.09.2012	0.02221510314941406
29.09.2012	0.007364517339113037
30.09.2012	0.00686550222566286
01.10.2012	0.008306587940308165
02.10.2012	0.011349717136078838
03.10.2012	0.008677231992200683
04.10.2012	0.051349437375440746
05.10.2012	0.009728976382282588
06.10.2012	0.008637402056807053
07.10.2012	0.009575637850601854
08.10.2012	0.008557315956138286
09.10.2012	0.008149720733427363
10.10.2012	0.008996631012617691
11.10.2012	0.009772363097818234
12.10.2012	0.008552761997699786
13.10.2012	0.007637793895436689
14.10.2012	0.007387141606478441
15.10.2012	0.008276895283566682
16.10.2012	0.008428526337126806
17.10.2012	0.024731553138654012
18.10.2012	0.0071178221325689205
19.10.2012	0.007354731195519268
20.10.2012	0.006947066552788909
21.10.2012	0.007059983346802831
22.10.2012	0.006781767622931825
23.10.2012	0.007617963847522712
24.10.2012	0.007700969124681618
25.10.2012	0.007166982739462182
26.10.2012	0.0091617229899211
27.10.2012	0.007891834733035003
28.10.2012	0.007346512663512385
29.10.2012	0.008511088372093023
30.10.2012	0.008166829284157804
31.10.2012	0.0088321815889029
01.11.2012	0.00940511887638548
02.11.2012	0.010201838565022422
03.11.2012	0.008269074019833466
04.11.2012	0.008402065503620803
05.11.2012	0.008435564255530699
06.11.2012	0.008519546051397486
07.11.2012	0.008651085526315789
08.11.2012	0.008509640598488355
09.11.2012	0.008374404738243827
10.11.2012	0.008588173669261132
11.11.2012	0.008000509445977499
12.11.2012	0.008015562900054387
13.11.2012	0.008278216799970513
14.11.2012	0.008456757299086988
15.11.2012	0.009203621955111159
16.11.2012	0.008914209298788216
17.11.2012	0.008980014137316368
18.11.2012	0.009247348839934381
19.11.2012	0.008827421932129025
20.11.2012	0.008899744967171306
21.11.2012	0.009194273793068142
22.11.2012	0.008258980582524273
23.11.2012	0.009873175255819704
24.11.2012	0.00894167844404065
25.11.2012	0.0099088006315331
26.11.2012	0.00920071870299181
27.11.2012	0.03662834033005211
28.11.2012	0.014119065385441271
29.11.2012	0.009679525959971142
30.11.2012	0.009387294172995497
01.12.2012	0.009895548190612684
02.12.2012	0.00925745899252645
03.12.2012	0.010580188374347845
04.12.2012	0.010906020521696131
05.12.2012	0.010484343883357042
06.12.2012	0.011074679116325377
07.12.2012	0.01013789702908695
08.12.2012	0.010366998251642853
09.12.2012	0.010170438878318101
10.12.2012	0.01122355539604097
11.12.2012	0.011464890290654993
12.12.2012	0.010494642857142857
13.12.2012	0.014425212278019524
14.12.2012	0.011197382990721278
15.12.2012	0.010223689170400124
16.12.2012	0.010613327319878227
17.12.2012	0.010836803118908382
18.12.2012	0.010601184453545331
19.12.2012	0.010319434826315203
20.12.2012	0.011579616947831413
21.12.2012	0.01111528936742934
22.12.2012	0.010700138514963518
23.12.2012	0.011462197180031575
24.12.2012	0.010251070310985573
25.12.2012	0.010819326444699578
26.12.2012	0.010604575520690974
27.12.2012	0.011196942014753238
28.12.2012	0.010583611081626153
29.12.2012	0.010503104172133298
30.12.2012	0.010380478359407662
31.12.2012	0.010887529936136243
01.01.2013	0.010682188989214948
02.01.2013	0.010843372302386326
03.01.2013	0.011810184594294358
04.01.2013	0.010568287060857396
05.01.2013	0.010605331346600667
06.01.2013	0.014137313026100648
07.01.2013	0.011960544082605242
08.01.2013	0.01125383958160729
09.01.2013	0.010366390368140773
10.01.2013	0.039950216029996766
11.01.2013	0.011292426396708943
12.01.2013	0.011345286943574697
13.01.2013	0.011205442851075019
14.01.2013	0.011010982944344704
15.01.2013	0.010586995246768247
16.01.2013	0.010913626955565086
17.01.2013	0.01138802079002079
18.01.2013	0.011588571195995033
19.01.2013	0.017667879651059284
20.01.2013	0.012288636967924392
21.01.2013	0.011462728419178557
22.01.2013	0.01242917809471567
23.01.2013	0.01630176100089978
24.01.2013	0.016381984379394646
25.01.2013	0.015189936303106511
26.01.2013	0.015250872703662682
27.01.2013	0.014756082507714798
28.01.2013	0.01454642391720966
29.01.2013	0.01753727443281821
30.01.2013	0.01620282394041583
31.01.2013	0.017967979780373018
01.02.2013	0.018082861809976085
02.02.2013	0.028105779858624804
03.02.2013	0.016568656399189065
04.02.2013	0.016609453686028543
05.02.2013	0.016177090977162113
06.02.2013	0.015566147338738102
07.02.2013	0.01665981514443882
08.02.2013	0.01741931682014412
09.02.2013	0.01751004502164502
10.02.2013	0.0185804581613309
11.02.2013	0.01982263951106018
12.02.2013	0.01988029751840276
13.02.2013	0.023805872398036894
14.02.2013	0.02172769203581527
15.02.2013	0.026160833468111492
16.02.2013	0.026596819162794317
17.02.2013	0.025530849199153823
18.02.2013	0.023625566760630483
19.02.2013	0.02275908398906803
20.02.2013	0.02355969739572873
21.02.2013	0.027135252879318977
22.02.2013	0.025414080519856524
23.02.2013	0.025310035241681926
24.02.2013	0.022838788398292634
25.02.2013	0.02955507863695937
26.02.2013	0.02692917967149027
27.02.2013	0.027729898767822277
28.02.2013	0.029932468542231954
01.03.2013	0.03442663051057565
02.03.2013	0.031342350201522616
03.03.2013	0.027965684276244514
04.03.2013	0.029327852726250707
05.03.2013	0.031873719842442146
06.03.2013	0.09841987093690249
07.03.2013	0.041739379961060356
08.03.2013	0.03483954025457866
09.03.2013	0.04041127713966802
10.03.2013	0.037583475976382646
11.03.2013	0.03929696571033413
12.03.2013	0.06516634766108408
13.03.2013	0.040587331098959255
14.03.2013	0.04183290051490469
15.03.2013	0.04875367337836116
16.03.2013	0.04291564629830052
17.03.2013	0.04172879370827204
18.03.2013	0.040731314246291825
19.03.2013	0.05446425349180185
20.03.2013	0.04419297476013484
21.03.2013	0.05634378554459722
22.03.2013	0.07704932160306352
23.03.2013	0.07002882979929698
24.03.2013	0.04943839485730983
25.03.2013	0.06213283530300247
26.03.2013	0.06838496157844316
27.03.2013	0.08712109308925517
28.03.2013	0.08509538277394285
29.03.2013	0.08530835702468718
30.03.2013	0.09613111865666599
31.03.2013	0.09546867185013413
01.04.2013	0.07570330869812393
02.04.2013	0.0962755626145774
03.04.2013	0.11871683426909183
04.04.2013	0.14582401333492795
05.04.2013	0.12222881071480944
06.04.2013	0.10397804826172706
07.04.2013	0.1194136510284698
08.04.2013	0.11462201686121919
09.04.2013	0.13270415951268308
10.04.2013	0.21637402670590633
11.04.2013	0.16827252474162002
12.04.2013	0.12684670471971374
13.04.2013	0.06366079937216211
14.04.2013	0.10448570243911233
15.04.2013	0.13246262844979448
16.04.2013	0.06673215165597109
17.04.2013	0.09396842838500334
18.04.2013	0.07737641054234308
19.04.2013	0.08999179209783631
20.04.2013	0.1133581176762867
21.04.2013	0.09149457986613603
22.04.2013	0.11742488875704539
23.04.2013	0.12112354705844197
24.04.2013	0.12767955954047028
25.04.2013	0.14560649074577245
26.04.2013	0.10476003727562247
27.04.2013	0.11588861141788186
28.04.2013	0.10220866066524989
29.04.2013	0.1168634637669963
30.04.2013	0.13553078426017354
01.05.2013	0.10271556744446654
02.05.2013	0.11458935394829421
03.05.2013	0.0943033299618766
04.05.2013	0.08299613020035415
05.05.2013	0.07745444647540332
06.05.2013	0.11262689163854518
07.05.2013	0.0963436291530801
08.05.2013	0.1099238922262535
09.05.2013	0.11144467307634709
10.05.2013	0.1052751594702494
11.05.2013	0.09861904171548459
12.05.2013	0.09962389649691264
13.05.2013	0.10956291189875078
14.05.2013	0.10044206258462465
15.05.2013	0.10776751180439763
16.05.2013	0.13865020275352366
17.05.2013	0.10774309819345831
18.05.2013	0.09087319352676435
19.05.2013	0.12025928481806775
20.05.2013	0.10687050449601607
21.05.2013	0.10386421156056506
22.05.2013	0.11521111367570686
23.05.2013	0.1142529629196006
24.05.2013	0.10781652497247342
25.05.2013	0.11874591848673947
26.05.2013	0.10055253180099209
27.05.2013	0.12323274574472118
28.05.2013	0.12378283161030312
29.05.2013	0.12047847802397385
30.05.2013	0.1069813203078745
31.05.2013	0.10706403231148567
01.06.2013	0.09716910386477878
02.06.2013	0.12524488557871344
03.06.2013	0.12850677774993735
04.06.2013	0.11207747735240012
05.06.2013	0.12854679101838756
06.06.2013	0.09147102749002525
07.06.2013	0.08985192573005288
08.06.2013	0.10738068770998382
09.06.2013	0.08841360437138811
10.06.2013	0.0750847288888889
11.06.2013	0.10046690493929082
12.06.2013	0.09899705491537238
13.06.2013	0.10299352441367814
14.06.2013	0.07605738459698637
15.06.2013	0.09265786300452186
16.06.2013	0.07310380998929386
17.06.2013	0.08016383344579152
18.06.2013	0.0826893800117348
19.06.2013	0.08499535838064255
20.06.2013	0.14233290869275445
21.06.2013	0.10057436153698938
22.06.2013	0.13478669776203075
23.06.2013	0.08970859843664789
24.06.2013	0.09295639733303197
25.06.2013	0.07676828295502924
26.06.2013	0.09154325070681833
27.06.2013	0.0681518383628165
28.06.2013	0.09763352639651275
29.06.2013	0.06343068545628677
30.06.2013	0.08936184537847705
01.07.2013	0.05811354528726232
02.07.2013	0.07988366960907944
03.07.2013	0.0698939911626467
04.07.2013	0.05472904907627791
05.07.2013	0.06827233847233848
06.07.2013	0.06326260937312717
07.07.2013	0.04190285281328238
08.07.2013	0.058149875091473416
09.07.2013	0.06468018710815047
10.07.2013	0.05009145471226872
11.07.2013	0.06592003960031312
12.07.2013	0.0551007853294654
13.07.2013	0.08413677376876481
14.07.2013	0.060268399507628884
15.07.2013	0.05711313598519889
16.07.2013	0.08792520054833469
17.07.2013	0.0788933026597446
18.07.2013	0.08657764877337867
19.07.2013	0.05075166081775891
20.07.2013	0.06112924455521927
21.07.2013	0.06168120205324909
22.07.2013	0.07196170739638309
23.07.2013	0.0493014987510408
24.07.2013	0.0764596680909327
25.07.2013	0.07233187867387726
26.07.2013	0.05078503732641212
27.07.2013	0.08114483356825329
28.07.2013	0.05923044876950297
29.07.2013	0.07042222089352339
30.07.2013	0.0871519165499727
31.07.2013	0.09960798602697682
01.08.2013	0.07866650361464718
02.08.2013	0.05717202647007605
03.08.2013	0.05855863900668911
04.08.2013	0.07352288920970522
05.08.2013	0.055043969726083795
06.08.2013	0.07814890470672627
07.08.2013	0.055947094052702845
08.08.2013	0.08533261004446589
09.08.2013	0.08768235531032262
10.08.2013	0.05594742238127478
11.08.2013	0.08291158190619957
12.08.2013	0.05069726646491997
13.08.2013	0.05717127731725696
14.08.2013	0.08745686604723191
15.08.2013	0.11782994546611847
16.08.2013	0.06947286097948509
17.08.2013	0.053192351359954725
18.08.2013	0.08731977055517137
19.08.2013	0.07438907367417337
20.08.2013	0.06105210349845005
21.08.2013	0.06062846805768945
22.08.2013	0.0668438738549961
23.08.2013	0.07097505208805145
24.08.2013	0.06118451087480943
25.08.2013	0.07801943213265237
26.08.2013	0.08342463587256878
27.08.2013	0.07404858250116583
28.08.2013	0.49968222157011133
29.08.2013	0.05653016849742338
30.08.2013	0.08585303899174161
31.08.2013	0.08639574571097779
01.09.2013	0.07295593587707627
02.09.2013	0.12723015838957594
03.09.2013	0.08166384218699078
04.09.2013	0.06792224655052001
05.09.2013	0.06855523135188539
06.09.2013	0.06573099260476582
07.09.2013	0.057899769084226525
08.09.2013	0.06750893825884784
09.09.2013	0.06669508287675983
10.09.2013	0.060074937597357506
11.09.2013	0.05923286120707173
12.09.2013	0.07694147036328872
13.09.2013	0.062461013962617655
14.09.2013	0.05931272497704316
15.09.2013	0.06604654941123864
16.09.2013	0.10297645369567313
17.09.2013	0.5811914059854852
18.09.2013	0.2337916004690261
19.09.2013	0.19968483825127475
20.09.2013	0.05899308404244499
21.09.2013	0.06489160920416016
22.09.2013	0.06557199772115592
23.09.2013	0.07673532329169729
24.09.2013	0.06162890625
25.09.2013	0.07246058150619637
26.09.2013	0.060450066904161964
27.09.2013	0.22934023657289004
28.09.2013	0.08075772428370127
29.09.2013	0.08534900318107864
30.09.2013	0.07255303460853338
01.10.2013	0.09133029857795036
02.10.2013	0.08555442837776774
03.10.2013	0.07428274252321539
04.10.2013	0.06146456295725838
05.10.2013	0.07296928692363508
06.10.2013	0.06288070560235201
07.10.2013	0.09350149505017173
08.10.2013	0.048067405995878665
09.10.2013	0.07855839401653741
10.10.2013	0.07122469174889627
11.10.2013	0.057305292554215945
12.10.2013	0.08686047418846263
13.10.2013	0.08214168875721191
14.10.2013	0.08053225127062591
15.10.2013	0.10046953032637122
16.10.2013	0.13448511785306733
17.10.2013	0.11482148282483465
18.10.2013	0.09951912639747909
19.10.2013	0.11013557700999801
20.10.2013	0.09778251446841232
21.10.2013	0.11392856528427983
22.10.2013	0.12459051777149181
23.10.2013	0.17287177387279895
24.10.2013	0.15623330609422634
25.10.2013	0.16048467922952445
26.10.2013	0.13157377845728527
27.10.2013	0.259018369916001
28.10.2013	0.12288304829367565
29.10.2013	0.1393915782094933
30.10.2013	0.12573348676877347
31.10.2013	0.10501032983276327
01.11.2013	0.1587421701086597
02.11.2013	0.1252625124422552
03.11.2013	0.23577771997663227
04.11.2013	0.24727189772203065
05.11.2013	0.21471391553772506
06.11.2013	0.6816076697934845
07.11.2013	0.6200735442306105
08.11.2013	0.5713036658055147
09.11.2013	0.3786634012028114
10.11.2013	0.2695016684625813
11.11.2013	0.3677502621722846
12.11.2013	0.14550610732845115
13.11.2013	0.1360459719438878
14.11.2013	0.14189039949289037
15.11.2013	0.12166767902288472
16.11.2013	0.13314306518282987
17.11.2013	0.16025657502484267
18.11.2013	0.20530874708978641
19.11.2013	0.27458665439633184
20.11.2013	0.1850178601820573
21.11.2013	0.24993287711286236
22.11.2013	0.2295400886324353
23.11.2013	0.2598327479495485
24.11.2013	0.2343364223394292
25.11.2013	0.23047065034195535
26.11.2013	0.256616556132545
27.11.2013	0.2892700505595043
28.11.2013	0.314527646303616
29.11.2013	0.32709019581723725
30.11.2013	0.3176944247905306
01.12.2013	0.2889146890854149
02.12.2013	0.2893250165409554
03.12.2013	0.27533648267604005
04.12.2013	0.2852691412137044
05.12.2013	0.263299828296291
06.12.2013	0.270852871745794
07.12.2013	0.3783895956403592
08.12.2013	0.19021892705941826
09.12.2013	0.23896247072691554
10.12.2013	0.24189171139996746
11.12.2013	0.24408912710794148
12.12.2013	0.21699707140280666
13.12.2013	0.2322931032188306
14.12.2013	0.20387655252788722
15.12.2013	0.18389631413932858
16.12.2013	0.18395955146868065
17.12.2013	0.15310242840271626
18.12.2013	0.10979439700650227
19.12.2013	0.13766247901192408
20.12.2013	0.16855578722554276
21.12.2013	0.13607298824955869
22.12.2013	0.13782343044028963
23.12.2013	0.1400908489505593
24.12.2013	0.14022796205137386
25.12.2013	0.14631071840946813
26.12.2013	0.18234446524689912
27.12.2013	0.17370398109124047
28.12.2013	0.17730439709221188
29.12.2013	0.20272867608377984
30.12.2013	0.1548289302860842
31.12.2013	0.1641830061211538
01.01.2014	0.1628742744369631
02.01.2014	0.1866029998174183
03.01.2014	0.18243234339127581
04.01.2014	0.1888475370783063
05.01.2014	0.20150584023729162
06.01.2014	0.42624968674841895
07.01.2014	0.22620719270079953
08.01.2014	0.1939675743420303
09.01.2014	0.17964859819416917
10.01.2014	0.19273514012480156
11.01.2014	0.19765172944714982
12.01.2014	0.20038100797435543
13.01.2014	0.18277292044668078
14.01.2014	0.23393525218724948
15.01.2014	0.22664676524053756
16.01.2014	0.19910626069167414
17.01.2014	0.205294781960492
18.01.2014	0.19861544800573944
19.01.2014	0.19407822935110924
20.01.2014	0.20566314937383937
21.01.2014	0.18210543147278063
22.01.2014	0.18900130173919646
23.01.2014	0.21855371051969297
24.01.2014	0.1904905426829268
25.01.2014	0.17302467325115106
26.01.2014	0.17963867903400396
27.01.2014	0.17742965016932302
28.01.2014	0.16657422979836378
29.01.2014	0.18231744747159948
30.01.2014	0.18125358969719896
31.01.2014	0.1928612902155337
01.02.2014	0.17241379335497284
02.02.2014	0.1722210239506126
03.02.2014	0.17442400347222223
04.02.2014	0.16816735626584908
05.02.2014	0.16987938959558116
06.02.2014	0.17547706955530215
07.02.2014	0.17016024193777124
08.02.2014	0.13667662785152826
09.02.2014	0.12772459746549072
10.02.2014	0.1352911967090501
11.02.2014	0.13221124217227684
12.02.2014	0.1728458825612465
13.02.2014	0.13764801526604198
14.02.2014	0.14064094192738588
15.02.2014	0.13471351298953083
16.02.2014	0.12858129530166346
17.02.2014	0.2392992802326919
18.02.2014	0.12876274920499023
19.02.2014	0.1294357916797354
20.02.2014	0.13029879399527716
21.02.2014	0.11287759475428737
22.02.2014	0.1203448178889779
23.02.2014	0.12049737823351199
24.02.2014	0.12626930727952734
25.02.2014	0.12213686471366848
26.02.2014	0.10888530529135235
27.02.2014	0.11887148703763813
28.02.2014	0.13582816616872956
01.03.2014	0.10984561528027507
02.03.2014	0.10842120949942614
03.03.2014	0.11815852283914158
04.03.2014	0.1358500047281324
05.03.2014	0.13208691706265885
06.03.2014	0.1377074893303274
07.03.2014	0.12627383924251848
08.03.2014	0.1133619507663725
09.03.2014	0.12211158604269558
10.03.2014	0.1462578790700299
11.03.2014	0.1258088722376778
12.03.2014	0.1367633201902042
13.03.2014	0.12731804546391046
14.03.2014	0.12338631452241025
15.03.2014	0.11377307985673542
16.03.2014	0.1325524556731612
17.03.2014	0.12419134887643833
18.03.2014	0.11192834583133242
19.03.2014	0.11220311094249634
20.03.2014	0.11812780907580067
21.03.2014	0.11842254586748027
22.03.2014	0.15369668981446763
23.03.2014	0.1088706889692273
24.03.2014	0.10359706549455505
25.03.2014	0.11433174742289555
26.03.2014	0.12833527629363975
27.03.2014	0.11148090743038803
28.03.2014	0.09975173452198154
29.03.2014	0.09239679744696827
30.03.2014	0.09547863085501204
31.03.2014	0.0915744657298361
01.04.2014	0.08808794280903082
02.04.2014	0.09150164840912826
03.04.2014	0.09357532525662449
04.04.2014	0.0891535529440419
05.04.2014	0.08861328434447531
06.04.2014	0.09347646070785842
07.04.2014	0.0992136848503267
08.04.2014	0.09902513966480446
09.04.2014	0.1401579942596657
10.04.2014	0.09512395960427478
11.04.2014	0.08673756313515486
12.04.2014	0.07674377251780477
13.04.2014	0.08574615775484677
14.04.2014	0.0909210398894886
15.04.2014	0.10105158840253264
16.04.2014	0.10140538968422894
17.04.2014	0.11875198343304187
18.04.2014	0.10780924099936838
19.04.2014	0.1145313183219658
20.04.2014	0.10885187692433171
21.04.2014	0.10778751505764929
22.04.2014	0.09805085851208323
23.04.2014	0.09744934418692701
24.04.2014	0.10076672352601315
25.04.2014	0.09207744390915347
26.04.2014	0.08114894298035458
27.04.2014	0.10184819396150412
28.04.2014	0.08956801505902767
29.04.2014	0.08461460872773106
30.04.2014	0.09042357239385272
01.05.2014	0.08108612927017332
02.05.2014	0.08995170804087961
03.05.2014	0.08536728585409088
04.05.2014	0.08420945739728408
05.05.2014	0.08688017649749863
06.05.2014	0.08414373284301031
07.05.2014	0.08337514500537056
08.05.2014	0.08605686351306265
09.05.2014	0.1042354079616249
10.05.2014	0.0800157756664776
11.05.2014	0.08331689864993344
12.05.2014	0.08330431750382972
13.05.2014	0.07850457920613636
14.05.2014	0.07614300366720148
15.05.2014	0.07584875756078673
16.05.2014	0.07954304861461342
17.05.2014	0.07794772850441965
18.05.2014	0.07843255529732329
19.05.2014	0.07958541049084158
20.05.2014	0.08346852209172259
21.05.2014	0.08620930556563385
22.05.2014	0.08546515277531598
23.05.2014	0.08882352424117566
24.05.2014	0.11225111022847632
25.05.2014	0.09180744536705694
26.05.2014	0.10494472965511066
27.05.2014	0.10278266738660907
28.05.2014	0.11076872183361443
29.05.2014	0.1046058153055292
30.05.2014	0.10092748936692923
31.05.2014	0.11041237062025606
01.06.2014	0.1200933559088769
02.06.2014	0.11693341248409224
03.06.2014	0.122512038166296
04.06.2014	0.1221258323854029
05.06.2014	0.11842109791619987
06.06.2014	0.11283662218087324
07.06.2014	0.11262731888303065
08.06.2014	0.11957603502525463
09.06.2014	0.12157734279749477
10.06.2014	0.1196020768841999
11.06.2014	0.11722396581087749
12.06.2014	0.12913187785740762
13.06.2014	0.11153204250915215
14.06.2014	0.10170980297037092
15.06.2014	0.10261039209140145
16.06.2014	0.09976583750842342
17.06.2014	0.10256919816772979
18.06.2014	0.12119868050338091
19.06.2014	0.11449014955006885
20.06.2014	0.11333944685523084
21.06.2014	0.10665177339612687
22.06.2014	0.1069687210601948
23.06.2014	0.11292277799920286
24.06.2014	0.10128807700013871
25.06.2014	0.11363081044148018
26.06.2014	0.09464884587836958
27.06.2014	0.09947258361655498
28.06.2014	0.10200932857773201
29.06.2014	0.10651768444209067
30.06.2014	0.10144805854964331
01.07.2014	0.1173069510245813
