date,xpub_address,balance_btc,num_transactions,networth_usd,persona_name
7/22/2016 23:58:00,52455,3.058103975535168,0,2010.703363914373,The Hodler
7/29/2016 23:58:00,52455,3.058103975535168,0,2005.7186544342508,The Hodler
8/5/2016 23:58:00,52455,3.058103975535168,0,1809.5107033639144,The Hodler
8/12/2016 23:58:00,52455,3.058103975535168,0,1793.4250764525996,The Hodler
8/19/2016 23:58:00,52455,3.058103975535168,0,1779.4189602446484,The Hodler
8/26/2016 23:58:00,52455,3.058103975535168,0,1745.6880733944956,The Hodler
9/2/2016 23:58:00,52455,3.058103975535168,0,1837.6452599388379,The Hodler
9/9/2016 23:58:00,52455,3.058103975535168,0,1907.461773700306,The Hodler
9/16/2016 23:58:00,52455,3.058103975535168,0,1859.0825688073394,The Hodler
9/23/2016 23:58:00,52455,3.058103975535168,0,1846.1162079510702,The Hodler
9/30/2016 23:58:00,52455,3.058103975535168,0,1882.7217125382263,The Hodler
10/7/2016 23:58:00,52455,3.058103975535168,0,1894.4954128440368,The Hodler
10/14/2016 23:58:00,52455,3.058103975535168,0,1951.5596330275228,The Hodler
10/21/2016 23:58:00,52455,3.058103975535168,0,1996.177370030581,The Hodler
10/28/2016 23:58:00,52455,3.058103975535168,0,2184.34250764526,The Hodler
11/4/2016 23:58:00,52455,3.058103975535168,0,2162.0489296636088,The Hodler
11/11/2016 23:58:00,52455,3.058103975535168,0,2154.525993883792,The Hodler
11/18/2016 23:58:00,52455,3.058103975535168,0,2295.9327217125383,The Hodler
11/25/2016 23:58:00,52455,3.058103975535168,0,2249.847094801223,The Hodler
12/2/2016 23:58:00,52455,3.058103975535168,0,2345.5045871559632,The Hodler
12/9/2016 23:58:00,52455,3.058103975535168,0,2372.691131498471,The Hodler
12/16/2016 23:58:00,52455,3.058103975535168,0,2411.5290519877676,The Hodler
12/23/2016 23:58:00,52455,3.058103975535168,0,2726.2996941896026,The Hodler
12/30/2016 23:58:00,52455,3.058103975535168,0,2976.6666666666665,The Hodler
1/6/2017 23:58:00,52455,3.058103975535168,0,2779.816513761468,The Hodler
1/13/2017 23:58:00,52455,3.058103975535168,0,2532.1100917431195,The Hodler
1/20/2017 23:58:00,52455,3.058103975535168,0,2828.9296636085624,The Hodler
1/27/2017 23:58:00,52455,3.058103975535168,0,2828.68501529052,The Hodler
2/3/2017 23:58:00,52455,3.058103975535168,0,3166.788990825688,The Hodler
2/10/2017 23:58:00,52455,3.058103975535168,0,3115.137614678899,The Hodler
2/17/2017 23:58:00,52455,3.058103975535168,0,3248.165137614679,The Hodler
2/24/2017 23:58:00,52455,3.058103975535168,0,3541.2844036697247,The Hodler
3/3/2017 23:58:00,52455,3.058103975535168,0,3895.9327217125383,The Hodler
3/10/2017 23:58:00,52455,3.058103975535168,0,3633.3639143730884,The Hodler
3/17/2017 23:58:00,52455,3.058103975535168,0,2966.3608562691134,The Hodler
3/24/2017 23:58:00,52455,3.058103975535168,0,2947.1559633027523,The Hodler
3/31/2017 23:58:00,52455,3.058103975535168,0,3339.4495412844035,The Hodler
4/7/2017 23:58:00,52455,3.058103975535168,0,3622.3241590214066,The Hodler
4/14/2017 23:58:00,52455,3.058103975535168,0,3605.045871559633,The Hodler
4/21/2017 23:58:00,52455,3.058103975535168,0,3813.455657492355,The Hodler
4/28/2017 23:58:00,52455,3.058103975535168,0,4175.626911314985,The Hodler
5/5/2017 23:58:00,52455,3.058103975535168,0,4848.287461773701,The Hodler
5/12/2017 23:58:00,52455,3.058103975535168,0,5482.354740061162,The Hodler
5/19/2017 23:58:00,52455,3.058103975535168,0,6296.360856269112,The Hodler
5/26/2017 23:58:00,52455,3.058103975535168,0,6421.987767584097,The Hodler
6/2/2017 23:58:00,52455,3.058103975535168,0,7792.201834862386,The Hodler
6/9/2017 23:58:00,52455,3.058103975535168,0,8963.761467889908,The Hodler
6/16/2017 23:58:00,52455,3.058103975535168,0,8057.920489296636,The Hodler
6/23/2017 23:58:00,52455,3.058103975535168,0,7874.128440366973,The Hodler
6/30/2017 23:58:00,52455,3.058103975535168,0,7411.7125382263,The Hodler
7/7/2017 23:58:00,52455,3.058103975535168,0,7832.140672782875,The Hodler
7/14/2017 23:58:00,52455,3.058103975535168,0,6007.064220183486,The Hodler
7/21/2017 23:58:00,52455,3.058103975535168,0,8639.969418960245,The Hodler
7/28/2017 23:58:00,52455,3.058103975535168,0,8257.522935779816,The Hodler
8/4/2017 23:58:00,52455,3.058103975535168,0,9918.929663608562,The Hodler
8/11/2017 23:58:00,52455,3.058103975535168,0,11847.094801223242,The Hodler
8/18/2017 23:58:00,52455,3.058103975535168,0,12713.792048929663,The Hodler
8/25/2017 23:58:00,52455,3.058103975535168,0,13285.382262996942,The Hodler
9/1/2017 23:58:00,52455,3.058103975535168,0,14220.152905198776,The Hodler
9/8/2017 23:58:00,52455,3.058103975535168,0,13254.923547400611,The Hodler
9/15/2017 23:58:00,52455,3.058103975535168,0,11396.05504587156,The Hodler
9/22/2017 23:58:00,52455,3.058103975535168,0,11582.048929663608,The Hodler
9/29/2017 23:58:00,52455,3.058103975535168,0,13269.113149847095,The Hodler
10/6/2017 23:58:00,52455,3.058103975535168,0,13532.11009174312,The Hodler
10/13/2017 23:58:00,52455,3.058103975535168,0,17795.504587155963,The Hodler
10/20/2017 23:58:00,52455,3.058103975535168,0,18424.64831804281,The Hodler
10/27/2017 23:58:00,52455,3.058103975535168,0,17590.244648318043,The Hodler
11/3/2017 23:58:00,52455,3.058103975535168,0,22668.348623853213,The Hodler
11/10/2017 23:58:00,52455,3.058103975535168,0,19408.86850152905,The Hodler
11/17/2017 23:58:00,52455,3.058103975535168,0,23782.90519877676,The Hodler
11/24/2017 23:58:00,52455,3.058103975535168,0,26897.55351681957,The Hodler
12/1/2017 23:58:00,52455,3.058103975535168,0,33425.81039755352,The Hodler
12/8/2017 23:58:00,52455,3.058103975535168,0,46819.510703363914,The Hodler
12/15/2017 23:58:00,52455,3.058103975535168,0,60091.77370030581,The Hodler
12/22/2017 23:58:00,52455,3.058103975535168,0,46103.639143730885,The Hodler
12/29/2017 23:58:00,52455,3.058103975535168,0,39266.024464831804,The Hodler
1/5/2018 23:58:00,52455,3.058103975535168,0,52290.48929663609,The Hodler
1/12/2018 23:58:00,52455,3.058103975535168,0,43388.22629969419,The Hodler
1/19/2018 23:58:00,52455,3.058103975535168,0,39029.969418960245,The Hodler
1/26/2018 23:58:00,52455,3.058103975535168,0,34614.678899082566,The Hodler
2/2/2018 23:58:00,52455,3.058103975535168,0,28256.880733944956,The Hodler
2/9/2018 23:58:00,52455,3.058103975535168,0,26139.113149847093,The Hodler
2/16/2018 23:58:00,52455,3.058103975535168,0,34010.70336391437,The Hodler
2/23/2018 23:58:00,52455,3.058103975535168,0,29628.807339449544,The Hodler
3/2/2018 23:58:00,52455,3.058103975535168,0,34961.773700305814,The Hodler
3/9/2018 23:58:00,52455,3.058103975535168,0,26897.37003058104,The Hodler
3/16/2018 23:58:00,52455,3.058103975535168,0,24029.35779816514,The Hodler
3/23/2018 23:58:00,52455,3.058103975535168,0,26089.724770642202,The Hodler
3/30/2018 23:58:00,52455,3.058103975535168,0,21188.07339449541,The Hodler
4/6/2018 23:58:00,52455,3.058103975535168,0,21082.599388379207,The Hodler
4/13/2018 23:58:00,52455,3.058103975535168,0,24474.34250764526,The Hodler
4/20/2018 23:58:00,52455,3.058103975535168,0,27264.28134556575,The Hodler
4/27/2018 23:58:00,52455,3.058103975535168,0,28532.079510703363,The Hodler
5/4/2018 23:58:00,52455,3.058103975535168,0,29969.41896024465,The Hodler
5/11/2018 23:58:00,52455,3.058103975535168,0,25917.43119266055,The Hodler
5/18/2018 23:58:00,52455,3.058103975535168,0,25185.321100917434,The Hodler
5/25/2018 23:58:00,52455,3.058103975535168,0,22440.214067278288,The Hodler
6/1/2018 23:58:00,52455,3.058103975535168,0,23352.96636085627,The Hodler
6/8/2018 23:58:00,52455,3.058103975535168,0,22924.770642201835,The Hodler
6/15/2018 23:58:00,52455,3.058103975535168,0,19829.633027522937,The Hodler
6/22/2018 23:58:00,52455,3.058103975535168,0,18893.853211009173,The Hodler
6/29/2018 23:58:00,52455,3.058103975535168,0,19520.45871559633,The Hodler
7/6/2018 23:58:00,52455,3.058103975535168,0,20652.23241590214,The Hodler
7/13/2018 23:58:00,52455,3.058103975535168,0,19109.02140672783,The Hodler
7/20/2018 23:58:00,52455,3.058103975535168,0,22654.434250764527,The Hodler
7/27/2018 23:58:00,52455,3.058103975535168,0,25164.831804281344,The Hodler
8/3/2018 23:58:00,52455,3.058103975535168,0,21422.018348623853,The Hodler
8/10/2018 23:58:00,52455,3.058103975535168,0,19068.990825688074,The Hodler
8/17/2018 23:58:00,52455,3.058103975535168,0,19561.59021406728,The Hodler
8/24/2018 23:58:00,52455,3.058103975535168,0,20604.03669724771,The Hodler
8/31/2018 23:58:00,52455,3.058103975535168,0,21991.070336391436,The Hodler
9/7/2018 23:58:00,52455,3.058103975535168,0,18923.54740061162,The Hodler
9/14/2018 23:58:00,52455,3.058103975535168,0,19934.80122324159,The Hodler
9/21/2018 23:58:00,52455,3.058103975535168,0,20511.7125382263,The Hodler
9/28/2018 23:58:00,52455,3.058103975535168,0,20125.382262996944,The Hodler
10/5/2018 23:58:00,52455,3.058103975535168,0,20038.012232415902,The Hodler
10/12/2018 23:58:00,52455,3.058103975535168,0,18948.012232415902,The Hodler
10/19/2018 23:58:00,52455,3.058103975535168,0,19614.67889908257,The Hodler
10/26/2018 23:58:00,52455,3.058103975535168,0,19599.755351681957,The Hodler
11/2/2018 23:58:00,52455,3.058103975535168,0,19363.792048929663,The Hodler
11/9/2018 23:58:00,52455,3.058103975535168,0,19411.070336391436,The Hodler
11/16/2018 23:58:00,52455,3.058103975535168,0,16832.324159021406,The Hodler
11/23/2018 23:58:00,52455,3.058103975535168,0,11544.311926605504,The Hodler
11/30/2018 23:58:00,52455,3.058103975535168,0,12666.697247706423,The Hodler
12/7/2018 23:58:00,52455,3.058103975535168,0,10400.611620795107,The Hodler
12/8/2018 23:58:00,52455,3.058103975535168,0,10397.553516819571,The Hodler
12/14/2018 23:58:00,52455,3.058103975535168,0,9733.944954128441,The Hodler
12/15/2018 23:58:00,52455,3.058103975535168,0,9735.504587155963,The Hodler
12/21/2018 23:58:00,52455,3.058103975535168,0,12172.660550458715,The Hodler
12/22/2018 23:58:00,52455,3.058103975535168,0,12149.541284403671,The Hodler
12/28/2018 23:58:00,52455,3.058103975535168,0,11404.617737003058,The Hodler
12/29/2018 23:58:00,52455,3.058103975535168,0,11404.617737003058,The Hodler
1/4/2019 23:58:00,52455,3.058103975535168,0,11616.5749235474,The Hodler
1/5/2019 23:58:00,52455,3.058103975535168,0,11616.5749235474,The Hodler
1/11/2019 23:58:00,52455,3.058103975535168,0,11068.532110091743,The Hodler
1/12/2019 23:58:00,52455,3.058103975535168,0,11072.935779816513,The Hodler
1/18/2019 23:58:00,52455,3.058103975535168,0,11261.926605504588,The Hodler
1/19/2019 23:58:00,52455,3.058103975535168,0,11261.926605504588,The Hodler
1/25/2019 23:58:00,52455,3.058103975535168,0,10874.831804281346,The Hodler
1/26/2019 23:58:00,52455,3.058103975535168,0,10874.831804281346,The Hodler
2/1/2019 23:58:00,52455,3.058103975535168,0,10606.819571865442,The Hodler
2/2/2019 23:58:00,52455,3.058103975535168,0,10449.60244648318,The Hodler
2/8/2019 23:58:00,52455,3.058103975535168,0,11081.743119266055,The Hodler
2/15/2019 23:58:00,52455,3.058103975535168,0,10955.25993883792,The Hodler
2/22/2019 23:58:00,52455,3.058103975535168,0,12568.807339449542,The Hodler
3/1/2019 23:58:00,52455,3.058103975535168,0,11650.458715596329,The Hodler
3/8/2019 23:58:00,52455,3.058103975535168,0,11978.593272171254,The Hodler
3/15/2019 23:58:00,52455,3.058103975535168,0,12201.834862385322,The Hodler
3/22/2019 23:58:00,52455,3.058103975535168,0,12181.743119266055,The Hodler
3/29/2019 23:58:00,52455,3.058103975535168,0,12520.305810397553,The Hodler
4/5/2019 23:58:00,52455,3.058103975535168,0,15441.039755351683,The Hodler
4/12/2019 23:58:00,52455,3.058103975535168,0,15493.027522935781,The Hodler
4/19/2019 23:58:00,52455,3.058103975535168,0,16268.776758409787,The Hodler
4/26/2019 23:58:00,52455,3.058103975535168,0,15812.232415902143,The Hodler
5/3/2019 23:58:00,52455,3.058103975535168,0,17645.290519877675,The Hodler
5/10/2019 23:58:00,52455,3.058103975535168,0,22089.32721712538,The Hodler
5/17/2019 23:58:00,52455,3.058103975535168,0,22209.174311926603,The Hodler
5/24/2019 23:58:00,52455,3.058103975535168,0,24659.969418960245,The Hodler
5/31/2019 23:58:00,52455,3.058103975535168,0,26174.15902140673,The Hodler
6/7/2019 23:58:00,52455,3.058103975535168,0,24251.19266055046,The Hodler
6/14/2019 23:58:00,52455,3.058103975535168,0,27095.504587155963,The Hodler
6/21/2019 23:58:00,52455,3.058103975535168,0,32620.18348623853,The Hodler
6/28/2019 23:58:00,52455,3.058103975535168,0,36285.01529051988,The Hodler
7/5/2019 23:58:00,52455,3.058103975535168,0,34366.05504587156,The Hodler
7/12/2019 23:58:00,52455,3.058103975535168,0,34770.94801223242,The Hodler
7/19/2019 23:58:00,52455,3.058103975535168,0,32908.25688073395,The Hodler
7/26/2019 23:58:00,52455,3.058103975535168,0,28990.764525993884,The Hodler
8/2/2019 23:58:00,52455,3.058103975535168,0,33090.8256880734,The Hodler
8/9/2019 23:58:00,52455,3.058103975535168,0,34498.16513761468,The Hodler
8/16/2019 23:58:00,52455,3.058103975535168,0,31239.14373088685,The Hodler
8/23/2019 23:58:00,52455,3.058103975535168,0,31033.333333333332,The Hodler
8/30/2019 23:58:00,52455,3.058103975535168,0,29360.428134556576,The Hodler
9/6/2019 23:58:00,52455,3.058103975535168,0,32062.079510703363,The Hodler
9/13/2019 23:58:00,52455,3.058103975535168,0,31682.568807339452,The Hodler
9/20/2019 23:58:00,52455,3.058103975535168,0,30504.95412844037,The Hodler
9/27/2019 23:58:00,52455,3.058103975535168,0,25129.847094801222,The Hodler
10/4/2019 23:58:00,52455,3.058103975535168,0,24916.2996941896,The Hodler
10/11/2019 23:58:00,52455,3.058103975535168,0,25409.87767584098,The Hodler
10/18/2019 23:58:00,52455,3.058103975535168,0,24358.654434250762,The Hodler
10/25/2019 23:58:00,52455,3.058103975535168,0,28317.37003058104,The Hodler
11/1/2019 23:58:00,52455,3.058103975535168,0,28466.39143730887,The Hodler
11/8/2019 23:58:00,52455,3.058103975535168,0,26944.22018348624,The Hodler
11/15/2019 23:58:00,52455,3.058103975535168,0,25935.1376146789,The Hodler
11/22/2019 23:58:00,52455,3.058103975535168,0,22418.899082568805,The Hodler
11/29/2019 23:58:00,52455,3.058103975535168,0,23094.770642201835,The Hodler
12/6/2019 23:58:00,52455,3.058103975535168,0,22935.871559633026,The Hodler
12/13/2019 23:58:00,52455,3.058103975535168,0,21623.88379204893,The Hodler
12/20/2019 23:58:00,52455,3.058103975535168,0,21844.06727828746,The Hodler
12/27/2019 23:58:00,52455,3.058103975535168,0,22325.443425076453,The Hodler
1/3/2020 23:58:00,52455,3.058103975535168,0,22469.38837920489,The Hodler
1/10/2020 23:58:00,52455,3.058103975535168,0,24531.620795107036,The Hodler
1/17/2020 23:58:00,52455,3.058103975535168,0,27245.626911314983,The Hodler
1/24/2020 23:58:00,52455,3.058103975535168,0,25464.250764525994,The Hodler
1/31/2020 23:58:00,52455,3.058103975535168,0,28693.119266055044,The Hodler
2/7/2020 23:58:00,52455,3.058103975535168,0,30292.47706422018,The Hodler
2/14/2020 23:58:00,52455,3.058103975535168,0,30309.51070336391,The Hodler
2/21/2020 23:58:00,52455,3.058103975535168,0,29566.45259938838,The Hodler
2/28/2020 23:58:00,52455,3.058103975535168,0,26166.91131498471,The Hodler
3/6/2020 23:58:00,52455,3.058103975535168,0,27221.314984709483,The Hodler
3/13/2020 23:58:00,52455,3.058103975535168,0,15795.871559633028,The Hodler
3/20/2020 23:58:00,52455,3.058103975535168,0,18956.51376146789,The Hodler
3/27/2020 23:58:00,52455,3.058103975535168,0,19118.715596330276,The Hodler
4/3/2020 23:58:00,52455,3.058103975535168,0,21023.761467889908,The Hodler
4/10/2020 23:58:00,52455,3.058103975535168,0,21069.26605504587,The Hodler
4/17/2020 23:58:00,52455,3.058103975535168,0,22184.495412844037,The Hodler
4/24/2020 23:58:00,52455,3.058103975535168,0,23068.16513761468,The Hodler
5/1/2020 23:58:00,52455,3.058103975535168,0,27477.064220183485,The Hodler
5/8/2020 23:58:00,52455,3.058103975535168,0,29231.957186544343,The Hodler
5/15/2020 23:58:00,52455,3.058103975535168,0,28694.67889908257,The Hodler
5/22/2020 23:58:00,52455,3.058103975535168,0,28067.125382263,The Hodler
5/29/2020 23:58:00,52455,3.058103975535168,0,29630.33639143731,The Hodler
6/5/2020 23:58:00,52455,3.058103975535168,0,29543.577981651375,The Hodler
6/12/2020 23:58:00,52455,3.058103975535168,0,28975.535168195718,The Hodler
6/19/2020 23:58:00,52455,3.058103975535168,0,28610.825688073393,The Hodler
6/26/2020 23:58:00,52455,3.058103975535168,0,27530.61162079511,The Hodler
7/3/2020 23:58:00,52455,3.058103975535168,0,27933.425076452597,The Hodler
7/10/2020 23:58:00,52455,3.058103975535168,0,28242.232415902137,The Hodler
7/17/2020 23:58:00,52455,3.058103975535168,0,28060.703363914374,The Hodler
7/24/2020 23:58:00,52455,3.058103975535168,0,29651.957186544343,The Hodler
7/31/2020 23:58:00,52455,3.058103975535168,0,36116.20795107033,The Hodler
8/7/2020 23:58:00,52455,3.058103975535168,0,36008.868501529054,The Hodler
8/14/2020 23:58:00,52455,3.058103975535168,0,36266.66666666667,The Hodler
8/21/2020 23:58:00,52455,3.058103975535168,0,35732.415902140674,The Hodler
8/28/2020 23:58:00,52455,3.058103975535168,0,35089.60244648318,The Hodler
9/4/2020 23:58:00,52455,3.058103975535168,0,31095.718654434248,The Hodler
9/11/2020 23:58:00,52455,3.058103975535168,0,31942.507645259942,The Hodler
9/18/2020 23:58:00,52455,3.058103975535168,0,33883.79204892967,The Hodler
9/25/2020 23:58:00,52455,3.058103975535168,0,32830.58103975535,The Hodler
10/2/2020 23:58:00,52455,3.058103975535168,0,32267.889908256882,The Hodler
10/9/2020 23:58:00,52455,3.058103975535168,0,34565.44342507645,The Hodler
10/16/2020 23:58:00,52455,3.058103975535168,0,34763.914373088686,The Hodler
10/23/2020 23:58:00,52455,3.058103975535168,0,40147.706422018346,The Hodler
10/30/2020 23:58:00,52455,3.058103975535168,0,42211.62079510704,The Hodler
11/6/2020 23:58:00,52455,3.058103975535168,0,45363.914373088686,The Hodler
11/13/2020 23:58:00,52455,3.058103975535168,0,49180.428134556576,The Hodler
11/20/2020 23:58:00,52455,3.058103975535168,0,57244.036697247706,The Hodler
11/27/2020 23:58:00,52455,3.058103975535168,0,54200.305810397556,The Hodler
12/4/2020 23:58:00,52455,3.058103975535168,0,58519.57186544343,The Hodler
12/11/2020 23:58:00,52455,3.058103975535168,0,57527.522935779816,The Hodler
12/18/2020 23:58:00,52455,3.058103975535168,0,73010.70336391438,The Hodler
12/25/2020 23:58:00,52455,3.058103975535168,0,80964.22018348624,The Hodler
1/1/2021 23:58:00,52455,3.058103975535168,0,98317.73700305811,The Hodler
1/8/2021 23:58:00,52455,3.058103975535168,0,123111.31498470949,The Hodler
1/15/2021 23:58:00,52455,3.058103975535168,0,110705.1987767584,The Hodler
1/22/2021 23:58:00,52455,3.058103975535168,0,98208.5626911315,The Hodler
1/29/2021 23:58:00,52455,3.058103975535168,0,105081.03975535168,The Hodler
2/5/2021 23:58:00,52455,3.058103975535168,0,120085.01529051989,The Hodler
2/12/2021 23:58:00,52455,3.058103975535168,0,144464.22018348624,The Hodler
2/19/2021 23:58:00,52455,3.058103975535168,0,171574.61773700308,The Hodler
2/26/2021 23:58:00,52455,3.058103975535168,0,141253.51681957187,The Hodler
3/5/2021 23:58:00,52455,3.058103975535168,0,149571.25382262998,The Hodler
3/12/2021 23:58:00,52455,3.058103975535168,0,187412.23241590214,The Hodler
3/19/2021 23:58:00,52455,3.058103975535168,0,177755.65749235475,The Hodler
3/26/2021 23:58:00,52455,3.058103975535168,0,170887.15596330274,The Hodler
4/2/2021 23:58:00,52455,3.058103975535168,0,174600.30581039758,The Hodler
4/9/2021 23:58:00,52455,3.058103975535168,0,182809.1743119266,The Hodler
4/16/2021 23:58:00,52455,3.058103975535168,0,183917.7370030581,The Hodler
4/23/2021 23:58:00,52455,3.058103975535168,0,153047.09480122325,The Hodler
4/30/2021 23:58:00,52455,3.058103975535168,0,176936.39143730886,The Hodler
5/7/2021 23:58:00,52455,3.058103975535168,0,180299.69418960245,The Hodler
5/14/2021 23:58:00,52455,3.058103975535168,0,143106.11620795107,The Hodler
5/21/2021 23:58:00,52455,3.058103975535168,0,114972.78287461774,The Hodler
5/28/2021 23:58:00,52455,3.058103975535168,0,105867.58409785932,The Hodler
6/4/2021 23:58:00,52455,3.058103975535168,0,108656.26911314984,The Hodler
6/11/2021 23:58:00,52455,3.058103975535168,0,108615.59633027524,The Hodler
6/18/2021 23:58:00,52455,3.058103975535168,0,108515.90214067277,The Hodler
6/25/2021 23:58:00,52455,3.058103975535168,0,98700.6116207951,The Hodler
7/2/2021 23:58:00,52455,3.058103975535168,0,106061.46788990825,The Hodler
7/9/2021 23:58:00,52455,3.058103975535168,0,102493.27217125383,The Hodler
7/16/2021 23:58:00,52455,3.058103975535168,0,96563.30275229359,The Hodler
7/23/2021 23:58:00,52455,3.058103975535168,0,104748.0122324159,The Hodler
7/30/2021 23:58:00,52455,3.058103975535168,0,127514.37308868501,The Hodler
8/6/2021 23:58:00,52455,3.058103975535168,0,136696.0244648318,The Hodler
8/13/2021 23:58:00,52455,3.058103975535168,0,144078.2874617737,The Hodler
8/20/2021 23:58:00,52455,3.058103975535168,0,149819.26605504588,The Hodler
8/27/2021 23:58:00,52455,3.058103975535168,0,149510.3975535168,The Hodler
9/3/2021 23:58:00,52455,3.058103975535168,0,152785.01529051986,The Hodler
9/10/2021 23:58:00,52455,3.058103975535168,0,138140.0611620795,The Hodler
9/17/2021 23:58:00,52455,3.058103975535168,0,147442.50764525993,The Hodler
9/24/2021 23:58:00,52455,3.058103975535168,0,130597.85932721713,The Hodler
10/1/2021 23:58:00,52455,3.058103975535168,0,145756.5749235474,The Hodler
10/8/2021 23:58:00,52455,3.058103975535168,0,168422.3241590214,The Hodler
10/15/2021 23:58:00,52455,3.058103975535168,0,186188.9908256881,The Hodler
10/22/2021 23:58:00,52455,3.058103975535168,0,187415.59633027524,The Hodler
10/29/2021 23:58:00,52455,3.058103975535168,0,189273.39449541285,The Hodler
11/5/2021 23:58:00,52455,3.058103975535168,0,188193.57798165138,The Hodler
11/12/2021 23:58:00,52455,3.058103975535168,0,196941.89602446483,The Hodler
11/19/2021 23:58:00,52455,3.058103975535168,0,182754.43425076452,The Hodler
11/26/2021 23:58:00,52455,3.058103975535168,0,167462.99694189604,The Hodler
12/3/2021 23:58:00,52455,3.058103975535168,0,150169.7247706422,The Hodler
12/10/2021 23:58:00,52455,3.058103975535168,0,150896.33027522935,The Hodler
12/17/2021 23:58:00,52455,3.058103975535168,0,143511.62079510704,The Hodler
12/24/2021 23:58:00,52455,3.058103975535168,0,154901.52905198777,The Hodler
12/31/2021 23:58:00,52455,3.058103975535168,0,145973.7003058104,The Hodler
1/7/2022 23:58:00,52455,3.058103975535168,0,127476.45259938839,The Hodler
1/14/2022 23:58:00,52455,3.058103975535168,0,131988.37920489296,The Hodler
1/21/2022 23:58:00,52455,3.058103975535168,0,107248.0122324159,The Hodler
1/28/2022 23:58:00,52455,3.058103975535168,0,116792.35474006116,The Hodler
2/4/2022 23:58:00,52455,3.058103975535168,0,126708.25688073394,The Hodler
2/11/2022 23:58:00,52455,3.058103975535168,0,128985.93272171254,The Hodler
2/18/2022 23:58:00,52455,3.058103975535168,0,122776.45259938839,The Hodler
2/25/2022 23:58:00,52455,3.058103975535168,0,119687.46177370031,The Hodler
3/4/2022 23:58:00,52455,3.058103975535168,0,120528.74617737003,The Hodler
3/11/2022 23:58:00,52455,3.058103975535168,0,118845.56574923548,The Hodler
3/18/2022 23:58:00,52455,3.058103975535168,0,129150.45871559632,The Hodler
3/25/2022 23:58:00,52455,3.058103975535168,0,136206.11620795107,The Hodler
4/1/2022 23:58:00,52455,3.058103975535168,0,140235.47400611622,The Hodler
4/8/2022 23:58:00,52455,3.058103975535168,0,130785.62691131499,The Hodler
4/15/2022 23:58:00,52455,3.058103975535168,0,123509.48012232415,The Hodler
4/22/2022 23:58:00,52455,3.058103975535168,0,120599.99999999999,The Hodler
4/29/2022 23:58:00,52455,3.058103975535168,0,115171.86544342506,The Hodler
5/6/2022 23:58:00,52455,3.058103975535168,0,108434.25076452599,The Hodler
