date,xpub_address,balance_btc,num_transactions,networth_usd,first_seen,persona_name
4/8/2016 23:58:00,34933,3.465543221330308,0,1453.656759619211,2015-01-01,The Hodler
4/15/2016 23:58:00,34933,3.6016546965475587,1,1560.9211289367463,2015-01-01,The Hodler
4/22/2016 23:58:00,34933,3.6016546965475587,0,1641.2380286697569,2015-01-01,The Hodler
4/29/2016 23:58:00,34933,3.6016546965475587,0,1635.2232653265226,2015-01-01,The Hodler
5/6/2016 23:58:00,34933,3.6016546965475587,0,1663.6403208822828,2015-01-01,The Hodler
5/13/2016 23:58:00,34933,3.6016546965475587,0,1652.7993402456746,2015-01-01,The Hodler
5/20/2016 23:58:00,34933,3.6016546965475587,0,1607.3464579752444,2015-01-01,The Hodler
5/27/2016 23:58:00,34933,3.6016546965475587,0,1884.5658199685101,2015-01-01,The Hodler
6/3/2016 23:58:00,34933,3.6016546965475587,0,2075.6696181673233,2015-01-01,The Hodler
6/10/2016 23:58:00,34933,3.6016546965475587,0,2195.208537545737,2015-01-01,The Hodler
6/17/2016 23:58:00,34933,3.6016546965475587,0,2733.6198981326315,2015-01-01,The Hodler
6/24/2016 23:58:00,34933,3.6016546965475587,0,2426.470785611056,2015-01-01,The Hodler
7/1/2016 23:58:00,34933,3.6016546965475587,0,2538.986478331202,2015-01-01,The Hodler
7/8/2016 23:58:00,34933,3.6016546965475587,0,2368.48414499664,2015-01-01,The Hodler
7/15/2016 23:58:00,34933,3.6016546965475587,0,2399.8545574035693,2015-01-01,The Hodler
7/22/2016 23:58:00,34933,3.6016546965475587,0,2368.0879629800197,2015-01-01,The Hodler
7/29/2016 23:58:00,34933,3.6016546965475587,0,2362.2172658246473,2015-01-01,The Hodler
8/5/2016 23:58:00,34933,3.779141587158374,1,2236.1558685374816,2015-01-01,The Hodler
8/12/2016 23:58:00,34933,3.779141587158374,0,2216.2775837890285,2015-01-01,The Hodler
8/19/2016 23:58:00,34933,3.779141587158374,0,2198.9691153198432,2015-01-01,The Hodler
8/26/2016 23:58:00,34933,3.779141587158374,0,2157.2851836134864,2015-01-01,The Hodler
9/2/2016 23:58:00,34933,3.779141587158374,0,2270.9239711393384,2015-01-01,The Hodler
9/9/2016 23:58:00,34933,3.779141587158374,0,2357.2017735741642,2015-01-01,The Hodler
9/16/2016 23:58:00,34933,4.007890094097709,1,2436.476546003879,2015-01-01,The Hodler
9/23/2016 23:58:00,34933,4.007890094097709,0,2419.483092004905,2015-01-01,The Hodler
9/30/2016 23:58:00,34933,4.007890094097709,0,2467.4575364312545,2015-01-01,The Hodler
10/7/2016 23:58:00,34933,4.007890094097709,0,2482.887913293531,2015-01-01,The Hodler
10/14/2016 23:58:00,34933,4.007890094097709,0,2557.6751424493937,2015-01-01,The Hodler
10/21/2016 23:58:00,34933,4.007890094097709,0,2616.1502589222796,2015-01-01,The Hodler
10/28/2016 23:58:00,34933,4.007890094097709,0,2862.755736412111,2015-01-01,The Hodler
11/4/2016 23:58:00,34933,4.007890094097709,0,2833.538217626139,2015-01-01,The Hodler
11/11/2016 23:58:00,34933,4.007890094097709,0,2823.6788079946587,2015-01-01,The Hodler
11/18/2016 23:58:00,34933,4.007890094097709,0,3009.003645945737,2015-01-01,The Hodler
11/25/2016 23:58:00,34933,4.007890094097709,0,2948.6047422276847,2015-01-01,The Hodler
12/2/2016 23:58:00,34933,4.007890094097709,0,3073.9715443710606,2015-01-01,The Hodler
12/9/2016 23:58:00,34933,4.007890094097709,0,3109.6016873075896,2015-01-01,The Hodler
12/16/2016 23:58:00,34933,4.007890094097709,0,3160.5018915026303,2015-01-01,The Hodler
12/23/2016 23:58:00,34933,4.007890094097709,0,3573.0340188881073,2015-01-01,The Hodler
12/30/2016 23:58:00,34933,4.007890094097709,0,3901.159980891887,2015-01-01,The Hodler
1/6/2017 23:58:00,34933,4.007890094097709,0,3643.1720955348173,2015-01-01,The Hodler
1/13/2017 23:58:00,34933,4.185121021336231,1,3465.2802056663995,2015-01-01,The Hodler
1/20/2017 23:58:00,34933,4.361242432749701,1,4034.410924839438,2015-01-01,The Hodler
1/27/2017 23:58:00,34933,4.361242432749701,0,4034.062025444818,2015-01-01,The Hodler
2/3/2017 23:58:00,34933,4.528373201208868,1,4689.311584779832,2015-01-01,The Hodler
2/10/2017 23:58:00,34933,4.528373201208868,0,4612.827361411414,2015-01-01,The Hodler
2/17/2017 23:58:00,34933,4.528373201208868,0,4809.811595664,2015-01-01,The Hodler
2/24/2017 23:58:00,34933,4.528373201208868,0,5243.85616699987,2015-01-01,The Hodler
3/3/2017 23:58:00,34933,4.528373201208868,0,5769.0116071440625,2015-01-01,The Hodler
3/10/2017 23:58:00,34933,4.528373201208868,0,5380.205484088268,2015-01-01,The Hodler
3/17/2017 23:58:00,34933,4.528373201208868,0,4392.522005172603,2015-01-01,The Hodler
3/24/2017 23:58:00,34933,4.528373201208868,0,4364.083821469011,2015-01-01,The Hodler
3/31/2017 23:58:00,34933,4.528373201208868,0,4944.983535720085,2015-01-01,The Hodler
4/7/2017 23:58:00,34933,4.528373201208868,0,5363.858056831905,2015-01-01,The Hodler
4/14/2017 23:58:00,34933,4.528373201208868,0,5338.272748245075,2015-01-01,The Hodler
4/21/2017 23:58:00,34933,4.528373201208868,0,5646.8813819074585,2015-01-01,The Hodler
4/28/2017 23:58:00,34933,4.73146187681944,1,6460.479990465567,2015-01-01,The Hodler
5/5/2017 23:58:00,34933,4.73146187681944,0,7501.212344890772,2015-01-01,The Hodler
5/12/2017 23:58:00,34933,4.73146187681944,0,8482.233650430515,2015-01-01,The Hodler
5/19/2017 23:58:00,34933,4.978250618031605,1,10249.76997997145,2015-01-01,The Hodler
5/26/2017 23:58:00,34933,4.978250618031605,0,10454.276515360189,2015-01-01,The Hodler
6/2/2017 23:58:00,34933,4.978250618031605,0,12684.83148727543,2015-01-01,The Hodler
6/9/2017 23:58:00,34933,4.978250618031605,0,14591.999299043338,2015-01-01,The Hodler
6/16/2017 23:58:00,34933,5.368748252632957,1,14146.329520792684,2015-01-01,The Hodler
6/23/2017 23:58:00,34933,5.368748252632957,0,13823.667750809445,2015-01-01,The Hodler
6/30/2017 23:58:00,34933,5.368748252632957,0,13011.859327528815,2015-01-01,The Hodler
7/7/2017 23:58:00,34933,5.639387458449046,1,14443.091613708437,2015-01-01,The Hodler
7/14/2017 23:58:00,34933,5.639387458449046,0,11077.505178506046,2015-01-01,The Hodler
7/21/2017 23:58:00,34933,5.639387458449046,0,15932.792204732335,2015-01-01,The Hodler
7/28/2017 23:58:00,34933,5.639387458449046,0,15227.530409178698,2015-01-01,The Hodler
8/4/2017 23:58:00,34933,5.639387458449046,0,18291.296827604896,2015-01-01,The Hodler
8/11/2017 23:58:00,34933,5.639387458449046,0,21846.987014031605,2015-01-01,The Hodler
8/18/2017 23:58:00,34933,5.639387458449046,0,23445.24581363065,2015-01-01,The Hodler
8/25/2017 23:58:00,34933,5.639387458449046,0,24499.303723489356,2015-01-01,The Hodler
9/1/2017 23:58:00,34933,5.639387458449046,0,26223.09528791348,2015-01-01,The Hodler
9/8/2017 23:58:00,34933,5.639387458449046,0,24443.135424403205,2015-01-01,The Hodler
9/15/2017 23:58:00,34933,5.639387458449046,0,21015.233757784954,2015-01-01,The Hodler
9/22/2017 23:58:00,34933,5.639387458449046,0,21358.221303007824,2015-01-01,The Hodler
9/29/2017 23:58:00,34933,5.639387458449046,0,24469.30218221041,2015-01-01,The Hodler
10/6/2017 23:58:00,34933,5.639387458449046,0,24954.28950363703,2015-01-01,The Hodler
10/13/2017 23:58:00,34933,5.639387458449046,0,32816.328741084595,2015-01-01,The Hodler
10/20/2017 23:58:00,34933,5.639387458449046,0,33976.51992291132,2015-01-01,The Hodler
10/27/2017 23:58:00,34933,5.639387458449046,0,32437.8130548735,2015-01-01,The Hodler
11/3/2017 23:58:00,34933,5.639387458449046,0,41802.241505126476,2015-01-01,The Hodler
11/10/2017 23:58:00,34933,5.639387458449046,0,35791.50038253856,2015-01-01,The Hodler
11/17/2017 23:58:00,34933,5.639387458449046,0,43857.57265823281,2015-01-01,The Hodler
11/24/2017 23:58:00,34933,5.639387458449046,0,49601.23239078859,2015-01-01,The Hodler
12/1/2017 23:58:00,34933,5.639387458449046,0,61639.8583738381,2015-01-01,The Hodler
12/8/2017 23:58:00,34933,5.639387458449046,0,86338.90920110572,2015-01-01,The Hodler
12/15/2017 23:58:00,34933,5.639387458449046,0,110814.01995239833,2015-01-01,The Hodler
12/22/2017 23:58:00,34933,6.092149860490916,1,91844.58116027639,2015-01-01,The Hodler
12/29/2017 23:58:00,34933,6.394117326004947,1,82100.40252473026,2015-01-01,The Hodler
1/5/2018 23:58:00,34933,6.394117326004947,0,109332.94821618534,2015-01-01,The Hodler
1/12/2018 23:58:00,34933,6.394117326004947,0,90719.41691549189,2015-01-01,The Hodler
1/19/2018 23:58:00,34933,6.394117326004947,0,81606.84060833593,2015-01-01,The Hodler
1/26/2018 23:58:00,34933,6.394117326004947,0,72375.01401305,2015-01-01,The Hodler
2/2/2018 23:58:00,34933,6.394117326004947,0,59081.644092285715,2015-01-01,The Hodler
2/9/2018 23:58:00,34933,6.698156436258878,1,57252.4251573584,2015-01-01,The Hodler
2/16/2018 23:58:00,34933,6.698156436258878,0,74493.54680585311,2015-01-01,The Hodler
2/23/2018 23:58:00,34933,7.100089290530122,1,68790.06710201596,2015-01-01,The Hodler
3/2/2018 23:58:00,34933,7.100089290530122,0,81171.77081398563,2015-01-01,The Hodler
3/9/2018 23:58:00,34933,7.100089290530122,0,62448.40934950026,2015-01-01,The Hodler
3/16/2018 23:58:00,34933,7.100089290530122,0,55789.66160926949,2015-01-01,The Hodler
3/23/2018 23:58:00,34933,7.100089290530122,0,60573.27576787125,2015-01-01,The Hodler
3/30/2018 23:58:00,34933,7.100089290530122,0,49192.96864943795,2015-01-01,The Hodler
4/6/2018 23:58:00,34933,7.100089290530122,0,48948.08656980757,2015-01-01,The Hodler
4/13/2018 23:58:00,34933,7.100089290530122,0,56822.79560193452,2015-01-01,The Hodler
4/20/2018 23:58:00,34933,7.100089290530122,0,63300.278062578065,2015-01-01,The Hodler
4/27/2018 23:58:00,34933,7.100089290530122,0,66243.76207975313,2015-01-01,The Hodler
5/4/2018 23:58:00,34933,7.100089290530122,0,69580.8750471952,2015-01-01,The Hodler
5/11/2018 23:58:00,34933,7.100089290530122,0,60173.25673724279,2015-01-01,The Hodler
5/18/2018 23:58:00,34933,7.100089290530122,0,58473.49536108988,2015-01-01,The Hodler
5/25/2018 23:58:00,34933,7.100089290530122,0,52100.10020944551,2015-01-01,The Hodler
6/1/2018 23:58:00,34933,7.100089290530122,0,54219.26385999004,2015-01-01,The Hodler
6/8/2018 23:58:00,34933,7.100089290530122,0,53225.109357530004,2015-01-01,The Hodler
6/15/2018 23:58:00,34933,7.100089290530122,0,46039.03798569157,2015-01-01,The Hodler
6/22/2018 23:58:00,34933,7.100089290530122,0,43866.41066278935,2015-01-01,The Hodler
6/29/2018 23:58:00,34933,7.100089290530122,0,45321.21895841897,2015-01-01,The Hodler
7/6/2018 23:58:00,34933,7.100089290530122,0,47948.89100395126,2015-01-01,The Hodler
7/13/2018 23:58:00,34933,7.100089290530122,0,44365.972945271045,2015-01-01,The Hodler
7/20/2018 23:58:00,34933,7.100089290530122,0,52597.46146424714,2015-01-01,The Hodler
7/27/2018 23:58:00,34933,7.100089290530122,0,58425.92476284332,2015-01-01,The Hodler
8/3/2018 23:58:00,34933,7.100089290530122,0,49736.12548016351,2015-01-01,The Hodler
8/10/2018 23:58:00,34933,7.100089290530122,0,44273.032776458014,2015-01-01,The Hodler
8/17/2018 23:58:00,34933,7.100089290530122,0,45416.7151593766,2015-01-01,The Hodler
8/24/2018 23:58:00,34933,7.100089290530122,0,47836.993596732515,2015-01-01,The Hodler
8/31/2018 23:58:00,34933,7.460549572872487,1,53649.40882249188,2015-01-01,The Hodler
9/7/2018 23:58:00,34933,7.460549572872487,0,46165.880756934945,2015-01-01,The Hodler
9/14/2018 23:58:00,34933,7.460549572872487,0,48632.935289692425,2015-01-01,The Hodler
9/21/2018 23:58:00,34933,7.460549572872487,0,50040.36796661482,2015-01-01,The Hodler
9/28/2018 23:58:00,34933,7.460549572872487,0,49097.876739073836,2015-01-01,The Hodler
10/5/2018 23:58:00,34933,7.460549572872487,0,48884.72883777687,2015-01-01,The Hodler
10/12/2018 23:58:00,34933,7.460549572872487,0,46225.56515351793,2015-01-01,The Hodler
10/19/2018 23:58:00,34933,7.460549572872487,0,47851.964960404126,2015-01-01,The Hodler
10/26/2018 23:58:00,34933,7.460549572872487,0,47815.55747848851,2015-01-01,The Hodler
11/2/2018 23:58:00,34933,7.460549572872487,0,47239.90147344567,2015-01-01,The Hodler
11/9/2018 23:58:00,34933,7.460549572872487,0,47355.24156984228,2015-01-01,The Hodler
11/16/2018 23:58:00,34933,7.460549572872487,0,41064.13314251755,2015-01-01,The Hodler
11/23/2018 23:58:00,34933,7.460549572872487,0,28163.500032097905,2015-01-01,The Hodler
11/30/2018 23:58:00,34933,7.460549572872487,0,30901.67093633357,2015-01-01,The Hodler
12/7/2018 23:58:00,34933,7.460549572872487,0,25373.329097339327,2015-01-01,The Hodler
12/8/2018 23:58:00,34933,7.460549572872487,0,25365.868547766455,2015-01-01,The Hodler
12/14/2018 23:58:00,34933,7.460549572872487,0,23746.929290453125,2015-01-01,The Hodler
12/15/2018 23:58:00,34933,7.460549572872487,0,23750.73417073529,2015-01-01,The Hodler
12/21/2018 23:58:00,34933,7.460549572872487,0,29696.419152836017,2015-01-01,The Hodler
12/22/2018 23:58:00,34933,7.460549572872487,0,29640.0173980651,2015-01-01,The Hodler
12/28/2018 23:58:00,34933,7.460549572872487,0,27822.702127609093,2015-01-01,The Hodler
12/29/2018 23:58:00,34933,7.809548538456765,1,29124.2274599522,2015-01-01,The Hodler
1/4/2019 23:58:00,34933,7.809548538456765,0,29665.507269152637,2015-01-01,The Hodler
1/5/2019 23:58:00,34933,7.809548538456765,0,29665.507269152637,2015-01-01,The Hodler
1/11/2019 23:58:00,34933,7.809548538456765,0,28265.9580755758,2015-01-01,The Hodler
1/12/2019 23:58:00,34933,7.809548538456765,0,28277.203825471177,2015-01-01,The Hodler
1/18/2019 23:58:00,34933,7.809548538456765,0,28759.833925147806,2015-01-01,The Hodler
1/19/2019 23:58:00,34933,7.809548538456765,0,28759.833925147806,2015-01-01,The Hodler
1/25/2019 23:58:00,34933,7.809548538456765,0,27771.30127114995,2015-01-01,The Hodler
1/26/2019 23:58:00,34933,7.809548538456765,0,27771.30127114995,2015-01-01,The Hodler
2/1/2019 23:58:00,34933,7.809548538456765,0,27086.872437239595,2015-01-01,The Hodler
2/2/2019 23:58:00,34933,7.809548538456765,0,26685.383546877536,2015-01-01,The Hodler
2/8/2019 23:58:00,34933,7.809548538456765,0,28299.69532526193,2015-01-01,The Hodler
2/15/2019 23:58:00,34933,7.809548538456765,0,27976.69239771136,2015-01-01,The Hodler
2/22/2019 23:58:00,34933,7.809548538456765,0,32097.244493057304,2015-01-01,The Hodler
3/1/2019 23:58:00,34933,7.809548538456765,0,29752.037066958736,2015-01-01,The Hodler
3/8/2019 23:58:00,34933,7.809548538456765,0,30590.001625135148,2015-01-01,The Hodler
3/15/2019 23:58:00,34933,7.809548538456765,0,31160.098668442493,2015-01-01,The Hodler
3/22/2019 23:58:00,34933,7.809548538456765,0,31108.78993454483,2015-01-01,The Hodler
3/29/2019 23:58:00,34933,7.809548538456765,0,31973.38505323738,2015-01-01,The Hodler
4/5/2019 23:58:00,34933,7.809548538456765,0,39432.12867134667,2015-01-01,The Hodler
4/12/2019 23:58:00,34933,7.809548538456765,0,39564.890996500435,2015-01-01,The Hodler
4/19/2019 23:58:00,34933,7.809548538456765,0,41545.939174250765,2015-01-01,The Hodler
4/26/2019 23:58:00,34933,7.809548538456765,0,40380.05167294455,2015-01-01,The Hodler
5/3/2019 23:58:00,34933,7.809548538456765,0,45061.17316238092,2015-01-01,The Hodler
5/10/2019 23:58:00,34933,7.809548538456765,0,56410.00909846629,2015-01-01,The Hodler
5/17/2019 23:58:00,34933,7.809548538456765,0,56716.065305688404,2015-01-01,The Hodler
5/24/2019 23:58:00,34933,7.809548538456765,0,62974.71559989305,2015-01-01,The Hodler
5/31/2019 23:58:00,34933,7.809548538456765,0,66841.53546322453,2015-01-01,The Hodler
6/7/2019 23:58:00,34933,8.121857995759292,1,64407.4709664906,2015-01-01,The Hodler
6/14/2019 23:58:00,34933,8.121857995759292,0,71961.52986976635,2015-01-01,The Hodler
6/21/2019 23:58:00,34933,8.121857995759292,0,86634.23486916522,2015-01-01,The Hodler
6/28/2019 23:58:00,34933,8.121857995759292,0,96367.46949128316,2015-01-01,The Hodler
7/5/2019 23:58:00,34933,8.459299495766711,1,95063.06994357758,2015-01-01,The Hodler
7/12/2019 23:58:00,34933,8.459299495766711,0,96183.08119681709,2015-01-01,The Hodler
7/19/2019 23:58:00,34933,8.459299495766711,0,91030.52187394557,2015-01-01,The Hodler
7/26/2019 23:58:00,34933,8.459299495766711,0,80193.9900338785,2015-01-01,The Hodler
8/2/2019 23:58:00,34933,8.459299495766711,0,91535.54205384286,2015-01-01,The Hodler
8/9/2019 23:58:00,34933,8.459299495766711,0,95428.51168179468,2015-01-01,The Hodler
8/16/2019 23:58:00,34933,8.459299495766711,0,86413.4362091561,2015-01-01,The Hodler
8/23/2019 23:58:00,34933,8.459299495766711,0,85844.125353091,2015-01-01,The Hodler
8/30/2019 23:58:00,34933,8.459299495766711,0,81216.5501569268,2015-01-01,The Hodler
9/6/2019 23:58:00,34933,8.459299495766711,0,88689.83370346692,2015-01-01,The Hodler
9/13/2019 23:58:00,34933,8.459299495766711,0,87640.03463604228,2015-01-01,The Hodler
9/20/2019 23:58:00,34933,8.459299495766711,0,84382.52758621244,2015-01-01,The Hodler
9/27/2019 23:58:00,34933,8.459299495766711,0,69513.9552344831,2015-01-01,The Hodler
10/4/2019 23:58:00,34933,8.459299495766711,0,68923.24235069373,2015-01-01,The Hodler
10/11/2019 23:58:00,34933,8.798289853069436,1,73105.25433784955,2015-01-01,The Hodler
10/18/2019 23:58:00,34933,8.798289853069436,0,70080.84220085692,2015-01-01,The Hodler
10/25/2019 23:58:00,34933,8.798289853069436,0,81470.2284156553,2015-01-01,The Hodler
11/1/2019 23:58:00,34933,8.798289853069436,0,81898.96908019538,2015-01-01,The Hodler
11/8/2019 23:58:00,34933,8.798289853069436,0,77519.62030583006,2015-01-01,The Hodler
11/15/2019 23:58:00,34933,8.798289853069436,0,74616.44860301274,2015-01-01,The Hodler
11/22/2019 23:58:00,34933,8.798289853069436,0,64500.08694705497,2015-01-01,The Hodler
11/29/2019 23:58:00,34933,8.798289853069436,0,66444.59698748185,2015-01-01,The Hodler
12/6/2019 23:58:00,34933,8.798289853069436,0,65987.43784671636,2015-01-01,The Hodler
12/13/2019 23:58:00,34933,8.798289853069436,0,62212.795533952514,2015-01-01,The Hodler
12/20/2019 23:58:00,34933,8.798289853069436,0,62846.272403373514,2015-01-01,The Hodler
12/27/2019 23:58:00,34933,8.798289853069436,0,64231.21120914517,2015-01-01,The Hodler
1/3/2020 23:58:00,34933,8.798289853069436,0,64645.34671252915,2015-01-01,The Hodler
1/10/2020 23:58:00,34933,8.798289853069436,0,70578.47347494653,2015-01-01,The Hodler
1/17/2020 23:58:00,34933,8.798289853069436,0,78386.77975374859,2015-01-01,The Hodler
1/24/2020 23:58:00,34933,8.798289853069436,0,73261.6879314371,2015-01-01,The Hodler
1/31/2020 23:58:00,34933,8.798289853069436,0,82551.27428990194,2015-01-01,The Hodler
2/7/2020 23:58:00,34933,8.798289853069436,0,87152.69190015872,2015-01-01,The Hodler
2/14/2020 23:58:00,34933,8.798289853069436,0,87201.69837464031,2015-01-01,The Hodler
2/21/2020 23:58:00,34933,8.798289853069436,0,85063.88990614151,2015-01-01,The Hodler
2/28/2020 23:58:00,34933,8.798289853069436,0,75283.27099097687,2015-01-01,The Hodler
3/6/2020 23:58:00,34933,8.798289853069436,0,78316.83334941669,2015-01-01,The Hodler
3/13/2020 23:58:00,34933,8.798289853069436,0,45445.36666356691,2015-01-01,The Hodler
3/20/2020 23:58:00,34933,8.798289853069436,0,54538.663175409754,2015-01-01,The Hodler
3/27/2020 23:58:00,34933,8.798289853069436,0,55005.32446921656,2015-01-01,The Hodler
4/3/2020 23:58:00,34933,8.798289853069436,0,60486.21913318617,2015-01-01,The Hodler
4/10/2020 23:58:00,34933,8.798289853069436,0,60617.137686199836,2015-01-01,The Hodler
4/17/2020 23:58:00,34933,8.798289853069436,0,63825.6980298172,2015-01-01,The Hodler
4/24/2020 23:58:00,34933,8.798289853069436,0,66368.05186576015,2015-01-01,The Hodler
5/1/2020 23:58:00,34933,8.798289853069436,0,79052.63432982888,2015-01-01,The Hodler
5/8/2020 23:58:00,34933,8.798289853069436,0,84101.53296201279,2015-01-01,The Hodler
5/15/2020 23:58:00,34933,8.798289853069436,0,82555.761417727,2015-01-01,The Hodler
5/22/2020 23:58:00,34933,8.798289853069436,0,80750.26435697863,2015-01-01,The Hodler
5/29/2020 23:58:00,34933,8.798289853069436,0,85247.68618117215,2015-01-01,The Hodler
6/5/2020 23:58:00,34933,8.798289853069436,0,84998.07869804055,2015-01-01,The Hodler
6/12/2020 23:58:00,34933,8.798289853069436,0,83363.7963578329,2015-01-01,The Hodler
6/19/2020 23:58:00,34933,8.798289853069436,0,82314.51230995584,2015-01-01,The Hodler
6/26/2020 23:58:00,34933,8.798289853069436,0,79206.69238515613,2015-01-01,The Hodler
7/3/2020 23:58:00,34933,8.798289853069436,0,80365.60312460244,2015-01-01,The Hodler
7/10/2020 23:58:00,34933,8.798289853069436,0,81254.05443396537,2015-01-01,The Hodler
7/17/2020 23:58:00,34933,8.798289853069436,0,80731.7879482872,2015-01-01,The Hodler
7/24/2020 23:58:00,34933,8.798289853069436,0,85309.89009043334,2015-01-01,The Hodler
7/31/2020 23:58:00,34933,8.798289853069436,0,103907.80316475003,2015-01-01,The Hodler
8/7/2020 23:58:00,34933,8.798289853069436,0,103598.9831909073,2015-01-01,The Hodler
8/14/2020 23:58:00,34933,8.798289853069436,0,104340.67902552107,2015-01-01,The Hodler
8/21/2020 23:58:00,34933,8.798289853069436,0,102803.61778818982,2015-01-01,The Hodler
8/28/2020 23:58:00,34933,8.798289853069436,0,100954.21726107462,2015-01-01,The Hodler
9/4/2020 23:58:00,34933,8.798289853069436,0,89463.65071296594,2015-01-01,The Hodler
9/11/2020 23:58:00,34933,8.798289853069436,0,91899.89717328089,2015-01-01,The Hodler
9/18/2020 23:58:00,34933,8.798289853069436,0,97485.05157200935,2015-01-01,The Hodler
9/25/2020 23:58:00,34933,8.798289853069436,0,94454.92054661224,2015-01-01,The Hodler
10/2/2020 23:58:00,34933,8.798289853069436,0,92836.03521364747,2015-01-01,The Hodler
10/9/2020 23:58:00,34933,8.798289853069436,0,99446.19038025853,2015-01-01,The Hodler
10/16/2020 23:58:00,34933,9.391738918034992,1,106763.40967243818,2015-01-01,The Hodler
10/23/2020 23:58:00,34933,9.391738918034992,0,123297.56603763878,2015-01-01,The Hodler
10/30/2020 23:58:00,34933,9.391738918034992,0,129636.05063342061,2015-01-01,The Hodler
11/6/2020 23:58:00,34933,9.391738918034992,0,139317.05511013107,2015-01-01,The Hodler
11/13/2020 23:58:00,34933,9.391738918034992,0,151037.94527983875,2015-01-01,The Hodler
11/20/2020 23:58:00,34933,9.391738918034992,0,175802.0824589134,2015-01-01,The Hodler
11/27/2020 23:58:00,34933,9.391738918034992,0,166454.48471379318,2015-01-01,The Hodler
12/4/2020 23:58:00,34933,9.391738918034992,0,179719.3767616258,2015-01-01,The Hodler
12/11/2020 23:58:00,34933,9.391738918034992,0,176672.69665661527,2015-01-01,The Hodler
12/18/2020 23:58:00,34933,9.391738918034992,0,224223.07079862643,2015-01-01,The Hodler
12/25/2020 23:58:00,34933,9.391738918034992,0,248649.10537665183,2015-01-01,The Hodler
1/1/2021 23:58:00,34933,9.391738918034992,0,301943.4670409332,2015-01-01,The Hodler
1/8/2021 23:58:00,34933,9.391738918034992,0,378086.9903189019,2015-01-01,The Hodler
1/15/2021 23:58:00,34933,9.391738918034992,0,339986.58387621754,2015-01-01,The Hodler
1/22/2021 23:58:00,34933,9.391738918034992,0,301608.18196155934,2015-01-01,The Hodler
1/29/2021 23:58:00,34933,9.391738918034992,0,322714.2368320594,2015-01-01,The Hodler
2/5/2021 23:58:00,34933,9.391738918034992,0,368792.9254856145,2015-01-01,The Hodler
2/12/2021 23:58:00,34933,9.391738918034992,0,443663.86814018944,2015-01-01,The Hodler
2/19/2021 23:58:00,34933,9.391738918034992,0,526922.5728224615,2015-01-01,The Hodler
2/26/2021 23:58:00,34933,9.391738918034992,0,433803.4814501445,2015-01-01,The Hodler
3/5/2021 23:58:00,34933,9.92233055878773,1,485299.2031641961,2015-01-01,The Hodler
3/12/2021 23:58:00,34933,9.92233055878773,0,608078.1214986355,2015-01-01,The Hodler
3/19/2021 23:58:00,34933,9.92233055878773,0,576746.3782931514,2015-01-01,The Hodler
3/26/2021 23:58:00,34933,9.92233055878773,0,554460.8238581142,2015-01-01,The Hodler
4/2/2021 23:58:00,34933,9.92233055878773,0,566508.5176225943,2015-01-01,The Hodler
4/9/2021 23:58:00,34933,9.92233055878773,0,593143.0295415481,2015-01-01,The Hodler
4/16/2021 23:58:00,34933,9.92233055878773,0,596739.8743691087,2015-01-01,The Hodler
4/23/2021 23:58:00,34933,9.92233055878773,0,496576.92407731427,2015-01-01,The Hodler
4/30/2021 23:58:00,34933,9.92233055878773,0,574088.1859364522,2015-01-01,The Hodler
5/7/2021 23:58:00,34933,9.92233055878773,0,585000.765085007,2015-01-01,The Hodler
